wave,depth
3543.0784,0.194
3543.1427,0.209
3543.2588,0.814
3543.3844,0.884
3543.4937,0.178
3543.6749,0.89
3544.0104,0.246
3544.2433,0.74
3544.4369,0.356
3544.4935,0.211
3544.5962,0.878
3544.6295,0.896
3545.0201,0.345
3545.0736,0.389
3545.159,0.571
3545.1622,0.762
3545.1959,0.916
3545.3345,0.178
3545.5044,0.647
3545.5274,0.663
3545.6397,0.944
3545.79,0.573
3545.8297,0.844
3545.9045,0.467
3546.204,0.83
3546.2769,0.454
3546.6769,0.184
3546.7065,0.553
3546.7832,0.654
3546.83,0.279
3547.0279,0.648
3547.112,0.202
3547.1599,0.889
3547.1937,0.89
3547.222,0.846
3547.3783,0.36
3547.68,0.297
3547.7649,0.817
3547.7658,0.622
3547.7979,0.923
3547.8122,0.275
3547.8293,0.588
3547.8989,0.922
3547.9514,0.664
3548.019,0.888
3548.0202,0.917
3548.1749,0.909
3548.1818,0.894
3548.183,0.975
3548.183,0.967
3548.183,0.894
3548.183,0.932
3548.183,0.885
3548.2414,0.312
3548.4419,0.739
3548.4543,0.222
3548.5472,0.243
3549.0027,0.912
3549.2322,0.759
3549.2927,0.702
3549.359,0.575
3549.508,0.381
3549.8066,0.211
3549.8643,0.915
3550.117,0.452
3550.22,0.468
3550.4497,0.532
3550.5925,0.414
3550.5938,0.935
3550.6271,0.779
3551.0027,0.595
3551.109,0.764
3551.2189,0.257
3551.3915,0.58
3551.516,0.525
3551.523,0.814
3551.526,0.581
3551.529,0.919
3551.534,0.943
3551.62,0.323
3551.951,0.9
3552.1054,0.874
3552.4249,0.79
3552.7189,0.79
3552.7448,0.797
3552.828,0.928
3552.8298,0.72
3552.8547,0.86
3552.9383,0.656
3552.9863,0.775
3553.08,0.714
3553.1638,0.29
3553.268,0.157
3553.3635,0.442
3553.4396,0.711
3553.4785,0.932
3553.4826,0.902
3553.4848,0.436
3553.4867,0.738
3553.4905,0.381
3553.6006,0.175
3553.7381,0.937
3553.962,0.172
3554.0085,0.775
3554.071,0.358
3554.1178,0.965
3554.4004,0.262
3554.4413,0.833
3554.5013,0.914
3554.6428,0.829
3554.9241,0.971
3555.001,0.155
3555.0914,0.534
3555.4491,0.832
3555.787,0.196
3556.132,0.194
3556.4811,0.204
3556.594,0.899
3556.6804,0.892
3556.7999,0.928
3556.8777,0.957
3557.058,0.231
3557.2193,0.403
3557.5578,0.272
3558.0782,0.429
3558.2046,0.343
3558.4104,0.784
3558.5148,0.984
3558.532,0.953
3558.6204,0.818
3558.7752,0.502
3559.1656,0.705
3559.449,0.868
3559.5032,0.903
3559.777,0.281
3559.8007,0.184
3559.894,0.216
3559.9005,0.29
3559.9205,0.78
3560.0675,0.796
3560.0779,0.224
3560.1796,0.305
3560.296,0.45
3560.3393,0.732
3560.4481,0.287
3560.5897,0.774
3560.6968,0.89
3560.72,0.155
3560.8019,0.363
3560.8157,0.15
3560.8926,0.944
3560.916,0.16
3561.0249,0.329
3561.0523,0.509
3561.105,0.521
3561.5755,0.899
3561.66,0.368
3561.7,0.24
3561.7436,0.795
3561.7464,0.892
3561.7475,0.819
3561.7489,0.949
3561.7498,0.24
3561.7515,0.964
3561.893,0.756
3561.8936,0.819
3561.9272,0.3
3562.0911,0.257
3562.129,0.444
3562.2583,0.802
3562.2661,0.24
3562.5934,0.827
3562.8924,0.204
3562.9153,0.674
3563.15,0.38
3563.1862,0.286
3563.6057,0.507
3563.704,0.434
3564.1084,0.887
3564.1274,0.443
3564.3825,0.333
3564.4906,0.165
3564.5148,0.853
3564.5356,0.608
3564.5567,0.873
3564.6705,0.378
3564.6738,0.625
3564.7846,0.669
3564.9511,0.936
3565.2309,0.651
3565.2936,0.81
3565.3553,0.605
3565.3787,0.985
3565.415,0.38
3565.5736,0.885
3565.5815,0.94
3565.8267,0.816
3565.9669,0.877
3565.967,0.848
3566.0604,0.217
3566.1,0.192
3566.1049,0.831
3566.1396,0.427
3566.1521,0.439
3566.1777,0.84
3566.2428,0.477
3566.3083,0.911
3566.371,0.952
3566.3717,0.182
3566.372,0.984
3566.372,0.982
3566.372,0.955
3566.372,0.97
3566.58,0.849
3566.8476,0.204
3566.9578,0.306
3567.0311,0.918
3567.213,0.317
3567.3682,0.871
3567.5468,0.696
3567.696,0.949
3567.7383,0.835
3567.9339,0.625
3568.137,0.285
3568.27,0.442
3568.4006,0.333
3568.4324,0.879
3568.51,0.259
3568.6187,0.508
3568.7785,0.381
3568.8227,0.89
3568.9049,0.518
3568.974,0.922
3569.03,0.191
3569.0723,0.702
3569.0783,0.311
3569.2964,0.29
3569.3111,0.155
3569.376,0.969
3569.4949,0.934
3569.808,0.908
3570.0097,0.92
3570.0303,0.853
3570.0974,0.985
3570.254,0.975
3570.753,0.216
3571.0903,0.483
3571.153,0.463
3571.2236,0.919
3571.7608,0.443
3571.844,0.92
3571.852,0.952
3571.856,0.926
3571.86,0.975
3571.867,0.98
3571.975,0.164
3571.9949,0.952
3572.0503,0.355
3572.3091,0.753
3572.468,0.935
3572.4687,0.19
3572.526,0.971
3572.5903,0.901
3572.74,0.801
3573.0372,0.626
3573.0518,0.841
3573.055,0.713
3573.2602,0.387
3573.2697,0.213
3573.3936,0.891
3573.5692,0.404
3573.637,0.8
3573.6847,0.816
3573.7315,0.934
3573.8288,0.933
3573.831,0.182
3573.8885,0.933
3574.0212,0.206
3574.032,0.777
3574.153,0.288
3574.2395,0.354
3574.2431,0.817
3574.3393,0.839
3574.3485,0.399
3574.3611,0.205
3574.4052,0.394
3574.8,0.783
3574.93,0.776
3574.9645,0.945
3575.113,0.912
3575.2176,0.169
3575.245,0.923
3575.359,0.965
3575.3695,0.93
3575.7533,0.67
3575.79,0.301
3575.9324,0.552
3575.9762,0.91
3575.9842,0.856
3576.24,0.466
3576.34,0.965
3576.3781,0.361
3576.758,0.899
3576.7644,0.827
3576.7952,0.484
3576.853,0.885
3576.866,0.328
3577.234,0.55
3577.237,0.768
3577.2612,0.245
3577.4556,0.393
3577.6798,0.194
3577.8291,0.496
3577.868,0.916
3577.9989,0.468
3578.0733,0.541
3578.1871,0.659
3578.208,0.325
3578.211,0.43
3578.212,0.338
3578.3822,0.89
3578.4089,0.493
3578.6721,0.908
3578.704,0.983
3578.769,0.56
3578.8982,0.564
3579.0267,0.619
3579.8145,0.284
3579.827,0.798
3580.127,0.164
3580.518,0.222
3580.5329,0.67
3580.9212,0.83
3580.925,0.961
3581.1927,0.985
3581.6465,0.912
3581.8069,0.894
3581.8738,0.376
3581.928,0.679
3582.069,0.158
3582.1994,0.928
3582.3183,0.868
3582.3328,0.46
3582.4055,0.359
3582.4314,0.243
3582.5642,0.826
3582.622,0.617
3582.6837,0.834
3583.3245,0.914
3583.33,0.889
3583.5935,0.788
3583.6703,0.253
3583.6824,0.865
3583.7347,0.197
3583.9014,0.774
3584.1512,0.856
3584.3368,0.844
3584.5155,0.901
3584.5945,0.509
3584.6591,0.958
3584.7858,0.924
3584.796,0.831
3584.9574,0.942
3584.961,0.617
3585.06,0.41
3585.1587,0.94
3585.1897,0.886
3585.287,0.92
3585.3186,0.983
3585.492,0.869
3585.5688,0.841
3585.7051,0.981
3585.776,0.284
3585.8022,0.184
3585.907,0.32
3586.0044,0.894
3586.0059,0.829
3586.0616,0.325
3586.1033,0.946
3586.1126,0.947
3586.236,0.187
3586.2451,0.447
3586.29,0.162
3586.3592,0.559
3586.5159,0.811
3586.538,0.899
3586.6005,0.291
3586.7384,0.916
3586.9843,0.983
3587.0134,0.331
3587.1309,0.924
3587.1859,0.959
3587.1938,0.824
3587.2388,0.921
3587.3455,0.66
3587.423,0.92
3587.5,0.201
3587.7521,0.941
3587.9273,0.961
3587.9322,0.945
3587.9346,0.798
