wave,depth
3527.7925,0.977
3527.8452,0.531
3527.8906,0.935
3527.9445,0.441
3527.962,0.95
3527.969,0.975
3527.973,0.955
3527.976,0.991
3527.983,0.994
3528.0135,0.373
3528.0233,0.475
3528.025,0.9
3528.0267,0.413
3528.143,0.242
3528.2018,0.197
3528.2357,0.888
3528.3131,0.925
3528.602,0.376
3528.68,0.244
3528.8869,0.74
3528.9358,0.963
3529.0326,0.995
3529.0513,0.338
3529.416,0.528
3529.4673,0.186
3529.523,0.913
3529.6161,0.189
3529.6184,0.653
3529.6213,0.826
3529.7333,0.941
3529.7707,0.582
3529.8079,0.996
3529.8195,0.977
3529.99,0.286
3530.019,0.243
3530.0399,0.367
3530.1678,0.189
3530.2076,0.243
3530.215,0.696
3530.2826,0.273
3530.3804,0.274
3530.3866,0.966
3530.5428,0.249
3530.5499,0.692
3530.575,0.949
3530.5906,0.878
3530.772,0.916
3530.7868,0.197
3530.844,0.172
3530.9633,0.881
3531.4372,0.952
3531.4904,0.286
3531.71,0.958
3531.8383,0.968
3531.8498,0.867
3531.9999,0.974
3532.1111,0.975
3532.3574,0.201
3532.5689,0.934
3532.6046,0.239
3532.8746,0.183
3533.0063,0.978
3533.0808,0.844
3533.1272,0.688
3533.1981,0.981
3533.22,0.933
3533.3584,0.994
3533.6758,0.95
3533.7542,0.913
3533.8542,0.636
3533.8845,0.233
3534.0447,0.448
3534.0635,0.163
3534.4691,0.2
3534.5247,0.886
3534.5254,0.702
3534.6773,0.929
3534.725,0.539
3534.7661,0.658
3534.7839,0.178
3534.905,0.962
3534.9231,0.877
3534.96,0.846
3535.16,0.82
3535.276,0.796
3535.2884,0.153
3535.3178,0.779
3535.3308,0.229
3535.4073,0.921
3535.5666,0.152
3535.6351,0.917
3535.714,0.969
3536.02,0.835
3536.0378,0.253
3536.4152,0.783
3536.5559,0.985
3536.633,0.476
3536.943,0.558
3537.2406,0.568
3537.4016,0.237
3537.476,0.663
3537.4916,0.958
3537.5158,0.213
3537.6243,0.616
3537.6588,0.887
3537.7286,0.969
3537.8946,0.969
3537.946,0.567
3538.139,0.151
3538.2387,0.583
3538.2514,0.904
3538.2812,0.368
3538.3056,0.921
3538.3863,0.215
3538.52,0.886
3538.5542,0.945
3538.6007,0.284
3538.782,0.835
3538.9275,0.696
3538.965,0.18
3539.0789,0.544
3539.368,0.691
3539.369,0.187
3539.4402,0.554
3539.5303,0.777
3539.587,0.176
3539.8577,0.219
3539.8892,0.224
3539.903,0.202
3539.9184,0.16
3539.9483,0.409
3540.0964,0.833
3540.1208,0.967
3540.3194,0.677
3540.3342,0.389
3540.535,0.647
3540.7025,0.498
3540.7091,0.993
3540.7652,0.847
3540.7999,0.931
3541.0831,0.987
3541.1496,0.162
3541.4518,0.191
3541.4777,0.174
3541.63,0.16
3541.7763,0.198
3541.8552,0.715
3542.0246,0.597
3542.0752,0.986
3542.2434,0.963
3542.2799,0.875
3542.328,0.456
3542.504,0.24
3542.5317,0.858
3542.5596,0.844
3542.639,0.577
3542.6453,0.505
3542.765,0.191
3542.9683,0.579
3542.9963,0.209
3543.0784,0.331
3543.1427,0.351
3543.1852,0.164
3543.2588,0.921
3543.34,0.377
3543.3844,0.95
3543.4937,0.914
3543.5563,0.154
3543.6749,0.936
3543.7492,0.161
