wave,depth
3530.2826,0.249
3530.3804,0.277
3530.3866,0.968
3530.5499,0.72
3530.575,0.926
3530.5906,0.892
3530.772,0.93
3530.7868,0.219
3530.844,0.201
3530.855,0.163
3530.9633,0.887
3531.4372,0.951
3531.4904,0.361
3531.5075,0.167
3531.71,0.95
3531.8383,0.969
3531.8498,0.881
3531.9299,0.151
3531.9999,0.976
3532.1111,0.976
3532.5689,0.936
3532.8746,0.151
3533.0063,0.98
3533.0808,0.853
3533.1272,0.663
3533.1981,0.984
3533.22,0.912
3533.3584,0.994
3533.6758,0.937
3533.7542,0.889
3533.8542,0.729
3534.0447,0.414
3534.5247,0.897
3534.5254,0.757
3534.6773,0.928
3534.725,0.404
3534.7661,0.686
3534.7839,0.209
3534.905,0.96
3534.9231,0.875
3534.96,0.815
3535.16,0.716
3535.276,0.645
3535.2884,0.179
3535.3,0.165
3535.3178,0.822
3535.4073,0.932
3535.546,0.175
3535.6351,0.898
3535.714,0.969
3536.02,0.815
3536.0378,0.151
3536.4152,0.769
3536.5559,0.987
3536.633,0.344
3536.943,0.63
3537.2406,0.646
3537.4016,0.199
3537.476,0.498
3537.4916,0.959
3537.6243,0.688
3537.6588,0.895
3537.7286,0.971
3537.8946,0.972
3537.946,0.48
3538.2387,0.678
3538.2514,0.909
3538.2812,0.323
3538.3056,0.925
3538.52,0.866
3538.5542,0.944
3538.6007,0.337
3538.782,0.858
3538.9275,0.756
3539.0789,0.494
3539.1315,0.17
3539.368,0.604
3539.369,0.176
3539.4402,0.615
3539.5303,0.763
3539.587,0.159
3539.8577,0.219
3539.8892,0.258
3539.9483,0.472
3540.0964,0.861
3540.1208,0.969
3540.3194,0.693
3540.3342,0.464
3540.535,0.505
3540.6186,0.152
3540.7025,0.559
3540.7091,0.994
3540.7652,0.858
3540.7999,0.931
3541.0831,0.989
3541.1496,0.189
3541.8552,0.771
3542.0246,0.67
3542.0752,0.988
3542.2434,0.964
3542.2799,0.884
3542.328,0.459
3542.504,0.274
3542.5317,0.813
3542.5596,0.859
3542.639,0.683
3542.6453,0.375
3542.765,0.187
3542.9683,0.526
3542.9963,0.244
3543.0784,0.383
3543.1427,0.405
3543.2588,0.921
3543.34,0.326
3543.3844,0.948
3543.4937,0.892
3543.6749,0.938
3543.9,0.162
3543.946,0.22
3544.0104,0.486
3544.021,0.264
3544.2433,0.782
3544.4369,0.422
3544.4935,0.737
3544.5962,0.943
3544.6295,0.952
3545.0736,0.612
3545.1565,0.364
3545.159,0.814
3545.1622,0.888
3545.1959,0.938
3545.225,0.211
3545.3345,0.891
3545.5044,0.831
3545.5274,0.793
3545.6008,0.217
3545.6397,0.978
3545.7048,0.345
3545.79,0.799
3545.8297,0.919
3545.9045,0.701
3546.1531,0.204
3546.1835,0.18
3546.1892,0.229
3546.204,0.925
3546.2746,0.214
