wave,depth
3534.0447,0.277
3534.5247,0.883
3534.5254,0.717
3534.6773,0.905
3534.7661,0.559
3534.7839,0.167
3534.905,0.944
3534.9231,0.741
3534.96,0.669
3535.16,0.151
3535.3178,0.809
3535.4073,0.936
3535.546,0.208
3535.625,0.298
3535.6351,0.74
3535.714,0.957
3536.02,0.714
3536.4152,0.448
3536.5559,0.983
3536.943,0.555
3537.2406,0.679
3537.4916,0.953
3537.6243,0.711
3537.6588,0.867
3537.7286,0.967
3537.8946,0.969
3538.2387,0.706
3538.2514,0.887
3538.3056,0.92
3538.52,0.739
3538.5542,0.935
3538.6007,0.299
3538.782,0.837
3538.9275,0.732
3539.0789,0.323
3539.368,0.185
3539.4402,0.572
3539.5303,0.439
3539.8892,0.197
3539.9483,0.418
3540.0964,0.851
3540.1208,0.966
3540.3194,0.49
3540.3342,0.503
3540.7025,0.479
3540.7091,0.985
3540.7652,0.797
3540.7999,0.914
3541.0831,0.984
3541.8552,0.751
3542.0246,0.694
3542.0752,0.984
3542.2434,0.956
3542.2799,0.851
3542.328,0.381
3542.504,0.227
3542.5317,0.353
3542.5596,0.813
3542.639,0.72
3542.9683,0.233
3542.9963,0.194
3543.0784,0.324
3543.1427,0.345
3543.2588,0.894
3543.34,0.173
3543.3844,0.94
3543.4937,0.467
3543.6749,0.936
3544.0104,0.406
3544.2433,0.8
3544.4369,0.463
3544.4935,0.405
3544.5962,0.935
3544.6295,0.947
3545.0201,0.265
3545.0736,0.564
3545.1565,0.26
3545.159,0.747
3545.1622,0.855
3545.1959,0.938
3545.3345,0.466
3545.5044,0.792
3545.5274,0.778
3545.6397,0.975
3545.79,0.658
3545.8297,0.905
3545.9045,0.649
3546.1531,0.16
3546.204,0.904
3546.2769,0.682
3546.6769,0.363
3546.7065,0.777
3546.7832,0.832
3546.83,0.35
3547.0279,0.858
3547.112,0.536
3547.1599,0.936
3547.1937,0.937
3547.222,0.91
3547.3783,0.587
3547.68,0.723
3547.7649,0.88
3547.7658,0.795
3547.7979,0.969
3547.8122,0.512
3547.8293,0.741
3547.8989,0.962
3547.9514,0.817
3548.019,0.938
3548.0202,0.966
3548.1749,0.962
3548.1818,0.952
3548.183,0.989
3548.183,0.986
3548.183,0.955
3548.183,0.974
3548.183,0.95
3548.2414,0.496
3548.4419,0.864
3548.4543,0.409
3548.5472,0.335
3548.9405,0.252
3549.0027,0.944
3549.2322,0.861
3549.2927,0.833
3549.359,0.654
3549.508,0.4
3549.8066,0.361
3549.844,0.15
3549.8643,0.965
3550.117,0.673
3550.1731,0.152
3550.22,0.532
3550.4497,0.738
3550.46,0.436
3550.4735,0.186
3550.5664,0.207
3550.5925,0.589
3550.5938,0.978
3550.6271,0.87
3551.0027,0.736
3551.109,0.862
3551.2189,0.439
3551.3915,0.722
3551.516,0.803
3551.523,0.917
3551.526,0.833
3551.529,0.969
3551.534,0.979
3551.613,0.165
3551.62,0.376
3551.951,0.935
3552.1054,0.927
3552.4249,0.881
3552.6897,0.246
3552.7189,0.918
3552.7448,0.881
3552.828,0.965
3552.8298,0.76
3552.8547,0.916
3552.9383,0.813
3552.9863,0.873
3553.08,0.868
3553.1638,0.469
3553.268,0.424
3553.3635,0.611
3553.4396,0.838
3553.4785,0.975
3553.4826,0.96
3553.4848,0.744
3553.4867,0.892
3553.4905,0.693
3553.6006,0.323
3553.7381,0.968
3553.962,0.343
3554.0085,0.848
3554.071,0.379
3554.1178,0.986
3554.4004,0.472
3554.4413,0.899
3554.5013,0.956
3554.6428,0.892
3554.9241,0.986
3555.001,0.198
3555.0914,0.64
3555.1381,0.251
3555.4491,0.895
3555.5303,0.207
3555.787,0.413
3556.0525,0.217
3556.132,0.409
3556.2455,0.187
3556.4811,0.368
3556.594,0.93
3556.6804,0.942
3556.7999,0.949
3556.8777,0.981
3556.967,0.189
3557.058,0.272
3557.2193,0.593
3557.2798,0.198
3557.5578,0.409
3557.9797,0.211
3557.992,0.2
3558.0782,0.637
3558.2046,0.585
3558.329,0.167
3558.4104,0.869
3558.5148,0.99
3558.532,0.975
3558.6204,0.893
3558.7661,0.164
3558.7752,0.799
3559.0503,0.171
3559.0834,0.166
3559.1656,0.835
3559.449,0.925
3559.5032,0.948
3559.777,0.513
3559.796,0.17
3559.8007,0.313
3559.8283,0.165
3559.894,0.278
3559.9005,0.48
3559.9205,0.834
3560.0675,0.877
3560.0779,0.361
3560.1796,0.482
3560.296,0.692
3560.3393,0.846
3560.4481,0.506
3560.5324,0.168
3560.5637,0.163
3560.5897,0.798
3560.6968,0.937
3560.72,0.195
3560.8019,0.425
3560.8157,0.18
3560.8926,0.979
3560.916,0.229
3561.0249,0.558
3561.0523,0.669
3561.105,0.409
3561.2593,0.166
3561.2897,0.16
3561.5755,0.928
3561.6413,0.251
3561.66,0.435
3561.7,0.293
3561.7436,0.913
3561.7464,0.955
3561.7475,0.922
3561.7489,0.982
3561.7498,0.384
3561.7515,0.986
3561.893,0.778
3561.8936,0.844
3561.9272,0.498
3561.9765,0.164
3562.0059,0.158
3562.0911,0.417
3562.129,0.648
3562.2583,0.875
3562.2661,0.367
3562.5934,0.9
3562.6841,0.16
3562.7126,0.154
3562.8924,0.394
3562.9153,0.832
3562.9977,0.174
3563.15,0.463
3563.1862,0.381
3563.3819,0.157
3563.4094,0.15
3563.6057,0.722
3563.704,0.454
3563.754,0.179
3563.7894,0.174
3564.0699,0.153
3564.1084,0.949
3564.1274,0.617
3564.3825,0.556
3564.4906,0.306
3564.5148,0.918
3564.5334,0.189
3564.5356,0.489
3564.5361,0.178
3564.5567,0.933
3564.5704,0.172
3564.6705,0.581
3564.6738,0.781
3564.7846,0.783
3564.9403,0.22
3564.9511,0.977
3565.2309,0.766
3565.2936,0.827
3565.3074,0.177
3565.3405,0.17
3565.3553,0.767
3565.3787,0.99
3565.415,0.381
3565.5736,0.937
3565.5815,0.973
3565.624,0.185
3565.8267,0.883
3565.9669,0.902
3565.967,0.873
3566.0679,0.175
3566.0998,0.168
3566.1,0.574
3566.1049,0.902
3566.1396,0.651
3566.1499,0.168
3566.1521,0.322
3566.1777,0.867
3566.2428,0.676
3566.3083,0.958
3566.371,0.981
3566.3717,0.262
3566.372,0.99
3566.372,0.99
3566.372,0.983
3566.372,0.987
3566.58,0.917
3566.8176,0.172
3566.8476,0.35
3566.8484,0.165
3566.9578,0.464
3567.0311,0.959
3567.213,0.543
3567.3682,0.931
3567.5468,0.83
3567.5562,0.169
3567.5859,0.162
3567.696,0.972
3567.7383,0.897
3567.9339,0.715
3568.0254,0.241
3568.137,0.315
3568.27,0.515
3568.2838,0.165
3568.3124,0.158
3568.4006,0.562
3568.4324,0.933
3568.51,0.332
3568.6187,0.684
3568.7785,0.651
3568.8227,0.937
3568.87,0.165
3568.88,0.158
3568.9049,0.723
3568.9074,0.167
3568.974,0.962
3569.0005,0.161
3569.0277,0.154
3569.03,0.207
3569.0723,0.802
3569.0783,0.411
3569.2964,0.522
3569.3111,0.216
3569.376,0.987
3569.4949,0.974
3569.7059,0.157
3569.808,0.96
3569.8516,0.154
3570.0097,0.963
3570.0303,0.926
3570.0974,0.99
3570.254,0.988
3570.4004,0.152
3570.753,0.252
3571.0903,0.65
3571.153,0.751
3571.2236,0.968
3571.7608,0.626
3571.844,0.969
3571.852,0.982
3571.856,0.972
3571.86,0.988
3571.867,0.99
3571.931,0.188
3571.975,0.329
3571.9949,0.978
3572.0503,0.526
3572.3091,0.864
3572.468,0.962
3572.4687,0.377
3572.526,0.984
3572.5903,0.948
3572.729,0.196
3572.74,0.889
3573.0372,0.777
3573.0518,0.894
3573.055,0.768
3573.2602,0.5
3573.2697,0.401
3573.3936,0.938
3573.5692,0.372
3573.637,0.888
3573.6847,0.878
3573.7315,0.957
3573.8288,0.971
3573.831,0.185
3573.8885,0.967
3573.9811,0.154
3574.0212,0.396
3574.032,0.876
3574.0579,0.183
3574.153,0.322
3574.195,0.275
3574.2395,0.639
3574.2431,0.883
3574.3393,0.907
3574.3485,0.367
3574.3611,0.412
3574.4052,0.502
3574.8,0.879
3574.93,0.876
3574.9645,0.98
3575.113,0.955
3575.1293,0.171
3575.245,0.963
3575.359,0.987
3575.3695,0.966
3575.7533,0.811
3575.79,0.726
3575.9324,0.653
3575.9762,0.953
3575.9842,0.916
3576.2288,0.167
3576.24,0.529
3576.34,0.982
3576.3781,0.527
3576.758,0.944
3576.7644,0.767
3576.7952,0.648
3576.853,0.919
3576.866,0.367
3577.23,0.307
3577.234,0.809
3577.237,0.896
3577.2612,0.47
3577.4556,0.47
3577.6798,0.325
3577.8291,0.655
3577.868,0.966
3577.9989,0.369
3578.0733,0.74
3578.1871,0.811
3578.208,0.691
3578.211,0.452
3578.212,0.493
3578.2524,0.394
3578.3822,0.941
3578.4089,0.713
3578.5487,0.183
3578.6721,0.956
3578.704,0.99
3578.769,0.753
3578.8428,0.165
3578.8982,0.78
3579.0267,0.81
3579.6847,0.232
3579.7943,0.181
3579.8145,0.575
3579.827,0.872
3579.9035,0.158
3580.273,0.211
3580.518,0.283
3580.5329,0.781
3580.9212,0.893
3580.925,0.979
3581.1927,0.99
3581.6465,0.956
3581.8069,0.941
3581.8738,0.596
3581.909,0.161
3581.928,0.788
3582.069,0.155
3582.1994,0.964
3582.3183,0.921
3582.3328,0.659
3582.4055,0.526
3582.4193,0.153
3582.4314,0.33
3582.5642,0.901
3582.622,0.862
3582.6289,0.179
3582.6837,0.9
3582.6893,0.157
3582.7142,0.15
3582.9483,0.16
3582.9744,0.154
3583.092,0.297
3583.1964,0.163
3583.2235,0.157
3583.3245,0.956
3583.33,0.937
3583.4335,0.166
3583.4615,0.159
3583.5935,0.856
3583.6598,0.168
3583.6703,0.469
3583.6824,0.918
3583.6888,0.161
3583.714,0.226
3583.7347,0.34
3583.875,0.169
3583.9014,0.847
3583.9049,0.163
3584.1102,0.165
3584.1512,0.915
3584.3368,0.911
3584.5155,0.935
3584.5945,0.621
3584.6591,0.981
3584.7858,0.963
3584.796,0.932
3584.8435,0.157
3584.9574,0.972
3584.961,0.698
3585.06,0.503
3585.1587,0.978
3585.1897,0.937
3585.287,0.931
3585.3186,0.99
3585.492,0.879
3585.5688,0.894
3585.7051,0.99
3585.776,0.318
3585.8022,0.361
3585.907,0.426
3586.0044,0.935
3586.0059,0.906
3586.0616,0.55
3586.1033,0.975
3586.1126,0.975
3586.236,0.366
3586.2451,0.557
3586.29,0.52
3586.3592,0.709
3586.4894,0.246
3586.5159,0.871
3586.538,0.955
3586.6005,0.584
3586.7384,0.958
3586.9843,0.99
3587.0134,0.549
3587.0478,0.152
3587.1309,0.949
3587.1859,0.983
3587.1938,0.889
3587.212,0.295
3587.2388,0.961
3587.307,0.26
3587.3263,0.157
3587.3455,0.737
3587.423,0.963
3587.5,0.266
3587.5926,0.161
3587.617,0.154
3587.7521,0.973
3587.7593,0.224
3587.8467,0.165
3587.8722,0.158
3587.9273,0.985
3587.9322,0.98
3587.9346,0.913
3587.9369,0.95
3587.9413,0.903
3587.974,0.839
3588.0885,0.169
3588.1154,0.162
3588.1349,0.173
3588.314,0.68
3588.318,0.172
3588.346,0.165
3588.5264,0.952
3588.5353,0.175
3588.5645,0.168
3588.6088,0.971
3588.7402,0.176
3588.7708,0.17
3588.9172,0.959
3588.933,0.178
3588.9648,0.172
3589.069,0.337
3589.1046,0.987
3589.1066,0.763
3589.1465,0.174
3589.213,0.628
3589.3507,0.791
3589.4226,0.63
3589.4516,0.968
3589.4833,0.269
3589.6035,0.892
3589.632,0.968
3589.7591,0.935
3589.9607,0.813
3590.0834,0.911
3590.2774,0.776
3590.3103,0.778
3590.474,0.968
3590.5218,0.199
3590.6517,0.717
3591.0003,0.875
3591.2111,0.71
3591.215,0.218
3591.3467,0.912
3591.3476,0.899
3591.3984,0.921
3591.4471,0.682
3591.4831,0.897
3591.7094,0.865
3591.7478,0.531
3591.8108,0.189
3592.0216,0.936
3592.4702,0.885
3592.5063,0.391
3592.58,0.211
3592.6,0.61
3592.6736,0.905
3592.6888,0.806
3592.689,0.222
3592.8872,0.879
3592.8919,0.905
3592.9108,0.734
3593.018,0.723
3593.0756,0.764
3593.3227,0.903
3593.333,0.914
3593.502,0.99
3593.5816,0.44
3593.7869,0.244
3593.8263,0.323
3594.0124,0.767
3594.0179,0.217
3594.5204,0.169
3594.632,0.976
3594.6742,0.851
3594.8716,0.984
3595.03,0.231
3595.1089,0.925
3595.3014,0.951
3595.3195,0.153
3595.6733,0.858
3595.8637,0.912
3596.0465,0.971
3596.178,0.673
3596.195,0.197
3596.196,0.935
3596.5009,0.555
3596.5119,0.682
3596.6682,0.364
3597.0207,0.931
3597.0521,0.917
3597.146,0.306
3597.2337,0.169
3597.6296,0.318
3597.699,0.968
3597.701,0.981
3597.702,0.971
3597.703,0.988
3597.704,0.989
3598.02,0.165
3598.7135,0.921
3598.7173,0.905
3598.9287,0.784
3598.9802,0.913
3599.3545,0.647
3599.39,0.639
3599.5368,0.598
3599.6248,0.941
3599.825,0.239
3599.885,0.226
3600.4732,0.882
3600.7324,0.966
3601.06,0.175
3601.19,0.868
3601.3483,0.281
3601.4193,0.713
3601.661,0.87
3601.7747,0.196
3601.8802,0.509
3601.9155,0.948
3601.9412,0.613
3602.0816,0.928
3602.0828,0.982
3602.266,0.9
3602.271,0.948
3602.273,0.911
3602.276,0.979
3602.28,0.984
3602.4364,0.171
3602.462,0.961
3602.5254,0.967
3602.548,0.151
3602.5574,0.166
3602.6976,0.864
3602.7634,0.854
3603.0426,0.661
3603.203,0.98
3603.2614,0.178
3603.5667,0.912
3603.6147,0.835
3603.6806,0.925
3603.745,0.834
3603.7542,0.83
3603.7727,0.893
3603.8175,0.944
3603.8274,0.759
3603.8436,0.413
3604.2603,0.678
3604.2799,0.834
3604.28,0.32
3604.3717,0.932
3604.4671,0.549
3604.471,0.345
3604.541,0.314
3604.6745,0.161
3604.6971,0.899
3604.7162,0.473
3604.927,0.767
3604.9594,0.823
3605.0114,0.765
3605.04,0.426
3605.1421,0.279
3605.1768,0.21
3605.2007,0.942
3605.344,0.99
3605.3709,0.972
3605.3947,0.776
3605.3999,0.906
3605.4474,0.769
3605.4524,0.981
3605.5003,0.976
3605.525,0.678
3605.5543,0.362
3605.619,0.247
3605.6841,0.204
3605.9838,0.188
3606.0341,0.374
3606.118,0.37
3606.3744,0.883
3606.5334,0.94
3606.5992,0.917
3606.679,0.985
3606.7128,0.803
3606.778,0.74
3606.7815,0.874
3606.8482,0.798
3607.0951,0.781
3607.1204,0.419
3607.3664,0.177
3607.369,0.407
3607.527,0.946
3607.8319,0.34
3607.9079,0.441
3608.1415,0.961
3608.173,0.833
3608.3123,0.617
3608.3278,0.256
3608.404,0.636
3608.4836,0.944
3608.5143,0.862
3608.549,0.455
3608.6746,0.729
3608.758,0.17
3608.8091,0.558
3608.8261,0.637
3608.8589,0.99
3609.023,0.604
3609.1523,0.313
3609.3113,0.985
3609.3161,0.981
3609.3185,0.925
3609.3209,0.956
3609.3252,0.917
3609.338,0.327
3609.4622,0.756
3609.478,0.845
3609.49,0.572
3609.547,0.879
3609.5893,0.299
3609.6858,0.179
3609.7599,0.359
3609.78,0.29
3610.043,0.855
3610.1526,0.924
3610.1589,0.982
3610.2365,0.425
3610.2785,0.911
3610.292,0.934
3610.3388,0.153
3610.3597,0.242
3610.457,0.971
3610.46,0.982
3610.461,0.973
3610.462,0.988
3610.463,0.989
3610.6946,0.946
3610.762,0.166
3610.8161,0.717
3611.0429,0.961
3611.4225,0.784
3611.4822,0.916
3611.5484,0.422
3611.552,0.69
3611.6293,0.779
3611.6583,0.34
3611.7006,0.789
3611.889,0.72
3612.0683,0.971
3612.2103,0.438
3612.2401,0.414
3612.5048,0.783
3612.6043,0.583
3612.721,0.949
3612.728,0.973
3612.732,0.954
3612.736,0.985
3612.743,0.988
3612.9178,0.383
3612.9189,0.809
3612.9266,0.767
3612.9394,0.964
3612.94,0.205
3613.0812,0.721
3613.098,0.918
3613.1237,0.598
3613.1448,0.932
3613.1787,0.816
3613.3239,0.243
3613.423,0.719
3613.429,0.211
3613.4416,0.928
3613.4436,0.943
3613.445,0.502
3613.6059,0.906
3613.663,0.508
3613.6944,0.181
3613.7147,0.805
3613.7349,0.171
3613.7645,0.226
3613.829,0.985
3614.112,0.938
3614.1795,0.292
3614.5556,0.875
3614.6628,0.453
3614.765,0.909
3614.7718,0.924
3614.8822,0.505
3615.1445,0.258
3615.1909,0.895
3615.3008,0.189
3615.3888,0.835
3615.5387,0.749
3615.6425,0.232
3615.646,0.934
3615.6623,0.962
3615.81,0.205
3615.9549,0.763
3616.1483,0.908
3616.3199,0.925
3616.5652,0.861
3616.566,0.502
3617.0397,0.253
3617.1,0.864
3617.1633,0.235
3617.2043,0.17
3617.3183,0.945
3617.4289,0.863
3617.522,0.213
3617.5334,0.791
3617.7062,0.792
3617.7859,0.976
3617.9276,0.842
3617.9637,0.906
3618.0082,0.605
3618.1789,0.308
3618.2987,0.954
3618.3798,0.916
3618.3858,0.968
3618.5965,0.947
3618.62,0.843
3618.7675,0.989
3618.8113,0.875
3618.9312,0.384
3618.9581,0.626
3618.968,0.273
3619.0963,0.839
3619.2688,0.927
3619.2931,0.432
3619.389,0.983
3619.39,0.987
3619.391,0.989
3619.391,0.989
3619.391,0.984
3619.4117,0.21
3619.4552,0.428
3619.6567,0.862
3619.7681,0.924
3619.9287,0.843
3619.9928,0.151
3620.022,0.158
3620.026,0.633
3620.028,0.828
3620.2402,0.913
3620.4211,0.273
3620.4657,0.941
3620.4982,0.17
3620.8397,0.151
3620.8691,0.782
3620.8806,0.89
3620.9361,0.818
3620.9724,0.708
3621.0584,0.177
3621.1021,0.92
3621.195,0.858
3621.2087,0.546
3621.21,0.282
3621.219,0.663
3621.2644,0.481
3621.4533,0.518
3621.4605,0.981
3621.5857,0.536
3621.7187,0.921
3621.7474,0.177
3621.9788,0.469
3621.9975,0.889
3622.0032,0.979
3622.0657,0.209
3622.1456,0.153
3622.1506,0.716
3622.2409,0.3
3622.2617,0.94
3623.082,0.282
3623.1186,0.565
3623.1359,0.188
3623.1858,0.978
3623.4302,0.915
3623.4461,0.947
3623.5085,0.37
3623.773,0.958
3623.7805,0.92
3623.811,0.833
3623.86,0.568
3623.8926,0.357
3623.9269,0.697
3624.0447,0.858
3624.059,0.893
3624.112,0.914
3624.2799,0.942
3624.3079,0.935
3624.3369,0.757
3624.51,0.285
3624.725,0.892
3624.728,0.945
3624.7281,0.156
3624.729,0.903
3624.73,0.978
3624.732,0.983
3624.826,0.94
3624.8262,0.95
3624.8852,0.38
3624.9564,0.901
3625.1414,0.962
3625.6113,0.225
3625.7392,0.759
3625.7538,0.287
3626.0172,0.355
3626.0833,0.727
3626.1919,0.719
3626.2051,0.333
3626.5531,0.18
3626.7497,0.837
3627.0,0.196
3627.0562,0.87
3627.3402,0.705
3627.4416,0.776
3627.4649,0.222
3627.628,0.167
3627.7048,0.818
3627.7151,0.239
3627.7524,0.26
3627.8068,0.975
3627.962,0.289
3628.071,0.167
3628.0915,0.938
3628.5935,0.8
3628.6003,0.286
3628.702,0.902
3628.8106,0.856
3628.83,0.221
3628.8919,0.281
3628.9106,0.673
3628.994,0.173
3629.35,0.195
3629.731,0.903
3629.9003,0.821
3629.926,0.155
3630.02,0.713
3630.2282,0.782
3630.24,0.415
3630.2698,0.438
3630.3473,0.961
3630.582,0.338
3630.6654,0.51
3630.742,0.983
3630.7521,0.935
3630.9781,0.903
3631.013,0.227
3631.0968,0.975
3631.14,0.181
3631.2647,0.165
3631.293,0.196
3631.3047,0.155
3631.3903,0.964
3631.461,0.889
3631.4629,0.989
3631.596,0.219
3631.671,0.838
3631.9505,0.345
3632.0384,0.971
3632.0999,0.524
3632.1594,0.824
3632.296,0.32
3632.5553,0.948
3632.8419,0.594
3632.9766,0.957
3633.0686,0.945
3633.1212,0.958
3633.1472,0.471
3633.3365,0.422
3633.4307,0.314
3633.488,0.329
3633.536,0.363
3633.6424,0.706
3633.8264,0.919
3633.8844,0.882
3633.9373,0.632
3634.15,0.227
3634.1886,0.93
3634.27,0.546
3634.3278,0.956
3634.3962,0.908
3634.461,0.873
3634.5185,0.875
3634.598,0.216
3634.69,0.905
3634.6969,0.958
3634.714,0.8
3634.7222,0.17
3634.8651,0.656
3634.872,0.237
3634.928,0.527
3634.947,0.965
3634.947,0.944
3634.947,0.658
3634.947,0.856
3634.948,0.602
3635.003,0.275
3635.0142,0.892
3635.0323,0.361
3635.075,0.785
3635.1852,0.922
3635.2046,0.898
3635.279,0.855
3635.2848,0.586
3635.3401,0.874
3635.462,0.984
3635.5773,0.235
3635.7461,0.949
3635.8219,0.467
3636.1613,0.956
3636.1625,0.854
3636.2235,0.935
3636.2973,0.804
3636.444,0.578
3636.4806,0.908
3636.552,0.725
3636.587,0.893
3636.6489,0.924
3636.712,0.786
3636.7413,0.924
3636.8489,0.689
3636.981,0.182
3636.9938,0.951
3637.046,0.886
3637.0678,0.155
3637.08,0.211
3637.224,0.191
3637.2482,0.945
3637.318,0.769
3637.7326,0.876
3637.8651,0.949
3637.8936,0.27
3637.9645,0.894
3638.1568,0.91
3638.2384,0.892
3638.2962,0.975
3638.346,0.25
3638.3505,0.663
3638.894,0.213
3639.004,0.231
3639.0212,0.213
3639.246,0.251
3639.4442,0.875
3639.445,0.275
3639.5214,0.803
3639.568,0.626
3639.795,0.947
3640.088,0.219
3640.233,0.191
3640.25,0.183
3640.2803,0.32
3640.3369,0.193
3640.375,0.856
3640.3881,0.98
3640.637,0.561
3641.0037,0.186
3641.0238,0.897
3641.258,0.186
3641.328,0.949
3641.3282,0.958
3641.3904,0.273
3641.4476,0.86
3641.465,0.838
