wave,depth
3534.9231,0.602
3534.96,0.625
3535.3178,0.77
3535.4073,0.928
3535.546,0.198
3535.625,0.357
3535.6351,0.642
3535.714,0.945
3536.02,0.686
3536.4152,0.332
3536.5559,0.978
3536.943,0.522
3537.2406,0.643
3537.4916,0.933
3537.6243,0.676
3537.6588,0.829
3537.7286,0.952
3537.8946,0.955
3538.2387,0.698
3538.2514,0.855
3538.3056,0.899
3538.52,0.697
3538.5542,0.909
3538.6007,0.24
3538.782,0.799
3538.9275,0.672
3539.0789,0.285
3539.4402,0.496
3539.5303,0.324
3539.9483,0.343
3540.0964,0.822
3540.1208,0.952
3540.3194,0.363
3540.3342,0.457
3540.7025,0.389
3540.7091,0.979
3540.7652,0.721
3540.7999,0.885
3541.0831,0.98
3541.8552,0.696
3542.0246,0.657
3542.0752,0.979
3542.2434,0.936
3542.2799,0.807
3542.328,0.36
3542.504,0.178
3542.5317,0.228
3542.5596,0.753
3542.639,0.72
3542.9963,0.15
3543.0784,0.255
3543.1427,0.275
3543.2588,0.862
3543.3844,0.916
3543.4937,0.29
3543.6749,0.916
3544.0104,0.324
3544.2433,0.779
3544.4369,0.417
3544.4935,0.294
3544.5962,0.91
3544.6295,0.925
3545.0201,0.313
3545.0736,0.482
3545.1565,0.197
3545.159,0.679
3545.1622,0.819
3545.1959,0.926
3545.3345,0.289
3545.5044,0.734
3545.5274,0.733
3545.6397,0.965
3545.79,0.617
3545.8297,0.88
3545.9045,0.566
3546.204,0.873
3546.2769,0.566
3546.6769,0.267
3546.7065,0.688
3546.7832,0.763
3546.83,0.31
3547.0279,0.771
3547.112,0.335
3547.1599,0.916
3547.1937,0.916
3547.222,0.883
3547.3783,0.463
3547.68,0.49
3547.7649,0.854
3547.7658,0.716
3547.7979,0.95
3547.8122,0.39
3547.8293,0.678
3547.8989,0.946
3547.9514,0.749
3548.019,0.916
3548.0202,0.945
3548.1749,0.943
3548.1818,0.926
3548.183,0.985
3548.183,0.982
3548.183,0.932
3548.183,0.96
3548.183,0.925
3548.2414,0.403
3548.4419,0.817
3548.4543,0.314
3548.5472,0.296
3548.9405,0.173
3549.0027,0.928
3549.2322,0.815
3549.2927,0.775
3549.359,0.616
3549.508,0.39
3549.8066,0.283
3549.8643,0.946
3550.117,0.558
3550.22,0.5
3550.4497,0.64
3550.46,0.23
3550.5664,0.161
3550.5925,0.507
3550.5938,0.965
3550.6271,0.828
3551.0027,0.679
3551.109,0.822
3551.2189,0.345
3551.3915,0.663
3551.516,0.689
3551.523,0.878
3551.526,0.737
3551.529,0.951
3551.534,0.969
3551.62,0.347
3551.951,0.916
3552.1054,0.904
3552.4249,0.844
3552.7189,0.872
3552.7448,0.842
3552.828,0.951
3552.8298,0.741
3552.8547,0.893
3552.9383,0.743
3552.9863,0.835
3553.08,0.812
3553.1638,0.381
3553.268,0.256
3553.3635,0.532
3553.4396,0.788
3553.4785,0.961
3553.4826,0.938
3553.4848,0.608
3553.4867,0.838
3553.4905,0.55
3553.6006,0.242
3553.7381,0.956
3553.962,0.24
3554.0085,0.817
3554.071,0.368
3554.1178,0.982
3554.4004,0.352
3554.4413,0.871
3554.5013,0.939
3554.6428,0.866
3554.9241,0.983
3555.001,0.173
3555.0914,0.6
3555.4491,0.868
3555.5303,0.157
3555.787,0.285
3556.0525,0.159
3556.132,0.282
3556.4811,0.281
3556.594,0.913
3556.6804,0.92
3556.7999,0.938
3556.8777,0.975
3557.058,0.249
3557.2193,0.504
3557.2798,0.15
3557.5578,0.34
3557.992,0.156
3558.0782,0.54
3558.2046,0.465
3558.4104,0.834
3558.5148,0.988
3558.532,0.966
3558.6204,0.858
3558.7752,0.675
3559.1656,0.777
3559.449,0.9
3559.5032,0.929
3559.777,0.38
3559.8007,0.246
3559.894,0.243
3559.9005,0.383
3559.9205,0.813
3560.0675,0.843
3560.0779,0.292
3560.1796,0.392
3560.296,0.585
3560.3393,0.795
3560.4481,0.382
3560.5897,0.786
3560.6968,0.916
3560.72,0.172
3560.8019,0.391
3560.8157,0.163
3560.8926,0.969
3560.916,0.197
3561.0249,0.432
3561.0523,0.6
3561.105,0.476
3561.5755,0.912
3561.6413,0.191
3561.66,0.402
3561.7,0.263
3561.7436,0.87
3561.7464,0.932
3561.7475,0.883
3561.7489,0.973
3561.7498,0.311
3561.7515,0.981
3561.893,0.768
3561.8936,0.831
3561.9272,0.397
3562.0911,0.335
3562.129,0.554
3562.2583,0.844
3562.2661,0.296
3562.5934,0.869
3562.8924,0.286
3562.9153,0.773
3563.15,0.419
3563.1862,0.34
3563.6057,0.629
3563.704,0.446
3564.1084,0.924
3564.1274,0.54
3564.3825,0.432
3564.4906,0.229
3564.5148,0.89
3564.5356,0.559
3564.5567,0.907
3564.6705,0.489
3564.6738,0.723
3564.7846,0.738
3564.9403,0.171
3564.9511,0.964
3565.2309,0.724
3565.2936,0.818
3565.3553,0.702
3565.3787,0.988
3565.415,0.381
3565.5736,0.915
3565.5815,0.961
3565.8267,0.855
3565.9669,0.889
3565.967,0.861
3566.0604,0.185
3566.1,0.344
3566.1049,0.868
3566.1396,0.533
3566.1521,0.387
3566.1777,0.854
3566.2428,0.587
3566.3083,0.939
3566.371,0.974
3566.3717,0.226
3566.372,0.988
3566.372,0.987
3566.372,0.976
3566.372,0.983
3566.58,0.888
3566.8476,0.274
3566.9578,0.389
3567.0311,0.942
3567.213,0.418
3567.3682,0.905
3567.5468,0.77
3567.696,0.963
3567.7383,0.871
3567.9339,0.684
3568.0254,0.18
3568.137,0.299
3568.27,0.477
3568.4006,0.437
3568.4324,0.909
3568.51,0.291
3568.6187,0.608
3568.7785,0.523
3568.8227,0.916
3568.9049,0.622
3568.974,0.947
3569.03,0.2
3569.0723,0.762
3569.0783,0.368
3569.2964,0.396
3569.3111,0.189
3569.376,0.983
3569.4949,0.96
3569.808,0.938
3570.0097,0.946
3570.0303,0.893
3570.0974,0.988
3570.254,0.985
3570.753,0.233
3571.0903,0.576
3571.153,0.627
3571.2236,0.95
3571.7608,0.542
3571.844,0.952
3571.852,0.974
3571.856,0.957
3571.86,0.985
3571.867,0.987
3571.931,0.164
3571.975,0.229
3571.9949,0.971
3572.0503,0.444
3572.3091,0.82
3572.468,0.951
3572.4687,0.28
3572.526,0.981
3572.5903,0.928
3572.74,0.848
3573.0372,0.717
3573.0518,0.872
3573.055,0.741
3573.2602,0.454
3573.2697,0.293
3573.3936,0.918
3573.5692,0.39
3573.637,0.848
3573.6847,0.852
3573.7315,0.946
3573.8288,0.958
3573.831,0.184
3573.8885,0.954
3574.0212,0.288
3574.032,0.831
3574.153,0.304
3574.195,0.152
3574.2395,0.486
3574.2431,0.855
3574.3393,0.875
3574.3485,0.386
3574.3611,0.3
3574.4052,0.459
3574.8,0.835
3574.93,0.83
3574.9645,0.97
3575.113,0.937
3575.245,0.947
3575.359,0.982
3575.3695,0.953
3575.7533,0.756
3575.79,0.495
3575.9324,0.616
3575.9762,0.935
3575.9842,0.891
3576.24,0.498
3576.34,0.976
3576.3781,0.448
3576.758,0.924
3576.7644,0.809
3576.7952,0.576
3576.853,0.901
3576.866,0.347
3577.23,0.202
3577.234,0.706
3577.237,0.85
3577.2612,0.356
3577.4556,0.428
3577.6798,0.258
3577.8291,0.586
3577.868,0.946
3577.9989,0.429
3578.0733,0.66
3578.1871,0.743
3578.208,0.495
3578.211,0.441
3578.212,0.418
3578.2524,0.239
3578.3822,0.919
3578.4089,0.616
3578.6721,0.937
3578.704,0.987
3578.769,0.663
3578.8982,0.695
3579.0267,0.737
3579.6847,0.174
3579.8145,0.424
3579.827,0.841
3580.518,0.249
3580.5329,0.737
3580.9212,0.867
3580.925,0.973
3581.1927,0.988
3581.6465,0.938
3581.8069,0.92
3581.8738,0.495
3581.909,0.154
3581.928,0.745
3582.069,0.158
3582.1994,0.95
3582.3183,0.898
3582.3328,0.568
3582.4055,0.446
3582.4314,0.293
3582.5642,0.869
3582.622,0.764
3582.6837,0.872
3583.092,0.17
3583.3245,0.939
3583.33,0.916
3583.5935,0.827
3583.6703,0.35
3583.6824,0.896
3583.7347,0.266
3583.9014,0.817
3584.1512,0.89
3584.3368,0.879
3584.5155,0.917
3584.5945,0.578
3584.6591,0.976
3584.7858,0.948
3584.796,0.893
3584.9574,0.962
3584.961,0.659
3585.06,0.453
3585.1587,0.967
3585.1897,0.915
3585.287,0.925
3585.3186,0.987
3585.492,0.875
3585.5688,0.872
3585.7051,0.987
3585.776,0.3
3585.8022,0.267
3585.907,0.381
3586.0044,0.917
3586.0059,0.874
3586.0616,0.441
3586.1033,0.966
3586.1126,0.966
3586.236,0.261
3586.2451,0.512
3586.29,0.294
3586.3592,0.646
3586.4894,0.178
3586.5159,0.846
3586.538,0.931
3586.6005,0.433
3586.7384,0.941
3586.9843,0.987
3587.0134,0.444
3587.1309,0.937
3587.1859,0.978
3587.1938,0.862
3587.212,0.206
3587.2388,0.946
3587.307,0.159
3587.3455,0.712
3587.423,0.946
3587.5,0.229
3587.7521,0.962
3587.7593,0.165
3587.9273,0.979
3587.9322,0.97
3587.9346,0.87
3587.9369,0.924
3587.9413,0.855
3587.974,0.814
3588.1349,0.186
3588.314,0.653
3588.5264,0.933
3588.6088,0.959
3588.9172,0.943
3589.069,0.245
3589.1046,0.983
3589.1066,0.701
3589.213,0.422
3589.3507,0.75
3589.4226,0.51
3589.4516,0.955
3589.4833,0.2
3589.6035,0.863
3589.632,0.957
3589.7591,0.923
3589.9607,0.763
3590.0834,0.885
3590.2774,0.708
3590.3103,0.696
3590.474,0.957
3590.5218,0.156
3590.6517,0.689
3591.0003,0.845
3591.2111,0.606
3591.215,0.151
3591.3467,0.886
3591.3476,0.871
3591.3984,0.902
3591.4471,0.56
3591.4831,0.871
3591.7094,0.839
3591.7478,0.433
3592.0216,0.924
3592.4702,0.852
3592.5063,0.318
3592.58,0.179
3592.6,0.571
3592.6736,0.881
3592.6888,0.767
3592.689,0.212
3592.8872,0.85
3592.8919,0.873
3592.9108,0.514
3593.018,0.522
3593.0756,0.761
3593.3227,0.879
3593.333,0.902
3593.502,0.987
3593.5816,0.347
3593.7869,0.168
3593.8263,0.243
3594.0124,0.682
3594.632,0.968
3594.6742,0.822
3594.8716,0.978
3595.03,0.223
3595.1089,0.89
3595.3014,0.933
3595.6733,0.819
3595.8637,0.883
3596.0465,0.964
3596.178,0.464
3596.196,0.909
3596.5009,0.556
3596.5119,0.589
3596.6682,0.23
3597.0207,0.909
3597.0521,0.894
3597.146,0.179
3597.6296,0.246
3597.699,0.951
3597.701,0.973
3597.702,0.955
3597.703,0.984
3597.704,0.986
3598.7135,0.869
3598.7173,0.88
3598.9287,0.727
3598.9802,0.887
3599.3545,0.547
3599.39,0.512
3599.5368,0.554
3599.6248,0.923
3599.825,0.233
3599.885,0.231
3600.4732,0.853
3600.7324,0.955
3601.06,0.159
3601.19,0.738
3601.3483,0.172
3601.4193,0.601
3601.661,0.822
3601.8802,0.395
3601.9155,0.934
3601.9412,0.528
3602.0816,0.904
3602.0828,0.974
3602.266,0.855
3602.271,0.923
3602.273,0.87
3602.276,0.969
3602.28,0.979
3602.462,0.945
3602.5254,0.953
3602.6976,0.828
3602.7634,0.813
3603.0426,0.547
3603.203,0.973
3603.5667,0.883
3603.6147,0.834
3603.6806,0.898
3603.745,0.769
3603.7542,0.763
3603.7727,0.888
3603.8175,0.923
3603.8274,0.768
3603.8436,0.215
3604.2603,0.642
3604.2799,0.655
3604.28,0.29
3604.3717,0.908
3604.4671,0.46
3604.471,0.432
3604.541,0.214
3604.6971,0.874
3604.7162,0.393
3604.927,0.666
3604.9594,0.752
3605.0114,0.687
3605.04,0.297
3605.1421,0.21
3605.1768,0.159
3605.2007,0.922
3605.344,0.987
3605.3709,0.956
3605.3947,0.673
3605.3999,0.879
3605.4474,0.723
3605.4524,0.976
3605.5003,0.967
3605.525,0.59
3605.5543,0.277
3605.9838,0.23
3606.0341,0.238
3606.118,0.349
3606.3744,0.848
3606.5334,0.916
3606.5992,0.894
3606.679,0.982
3606.7128,0.759
3606.778,0.508
3606.7815,0.849
3606.8482,0.776
3607.0951,0.737
3607.1204,0.275
3607.369,0.398
3607.527,0.917
3607.8319,0.275
3607.9079,0.31
3608.1415,0.945
3608.173,0.787
3608.3123,0.463
3608.3278,0.19
3608.404,0.54
3608.4836,0.915
3608.5143,0.835
3608.549,0.306
3608.6746,0.666
3608.758,0.164
3608.8091,0.633
3608.8261,0.532
3608.8589,0.987
3609.023,0.46
3609.1523,0.229
3609.3113,0.981
3609.3161,0.973
3609.3185,0.888
3609.3209,0.934
3609.3252,0.877
3609.338,0.249
3609.4622,0.678
3609.478,0.784
3609.49,0.529
3609.547,0.821
3609.5893,0.168
3609.6858,0.165
3609.7599,0.285
3609.78,0.247
3610.043,0.799
3610.1526,0.873
3610.1589,0.978
3610.2365,0.343
3610.2785,0.887
3610.292,0.901
3610.3388,0.192
3610.3597,0.187
3610.457,0.955
3610.46,0.975
3610.461,0.959
3610.462,0.985
3610.463,0.986
3610.6946,0.925
3610.762,0.162
3610.8161,0.661
3611.0429,0.949
3611.4225,0.761
3611.4822,0.897
3611.5484,0.292
3611.552,0.551
3611.6293,0.735
3611.6583,0.271
3611.7006,0.727
3611.889,0.72
3612.0683,0.96
3612.2103,0.292
3612.2401,0.272
3612.5048,0.726
3612.6043,0.483
3612.721,0.924
3612.728,0.959
3612.732,0.931
3612.736,0.981
3612.743,0.984
3612.9178,0.304
3612.9189,0.772
3612.9266,0.67
3612.9394,0.945
3612.94,0.157
3613.0812,0.632
3613.098,0.897
3613.1237,0.62
3613.1448,0.908
3613.1787,0.816
3613.3239,0.247
3613.423,0.692
3613.4416,0.906
3613.4436,0.923
3613.445,0.48
3613.6059,0.882
3613.663,0.378
3613.6944,0.159
3613.7147,0.733
3613.7645,0.171
3613.829,0.982
3614.112,0.918
3614.1795,0.18
3614.5556,0.85
3614.6628,0.374
3614.765,0.89
3614.7718,0.9
3614.8822,0.573
3615.1445,0.202
3615.1909,0.869
3615.3888,0.783
3615.5387,0.58
3615.6425,0.202
3615.646,0.878
3615.6623,0.942
3615.81,0.176
3615.9549,0.7
3616.1483,0.884
3616.3199,0.897
3616.5652,0.834
3616.566,0.453
3617.0397,0.182
3617.1,0.83
3617.1633,0.177
3617.256,0.156
3617.3183,0.927
3617.4289,0.83
3617.5334,0.727
3617.7062,0.739
3617.7859,0.967
3617.9276,0.805
3617.9637,0.876
3618.0082,0.464
3618.1789,0.224
3618.2987,0.936
3618.3798,0.892
3618.3858,0.955
3618.5965,0.929
3618.62,0.805
3618.7675,0.987
3618.8113,0.843
3618.9312,0.41
3618.9581,0.499
3618.968,0.24
3619.0963,0.793
3619.2688,0.893
3619.2931,0.345
3619.389,0.978
3619.39,0.984
3619.391,0.987
3619.391,0.986
3619.391,0.979
3619.4552,0.283
3619.6567,0.819
3619.7681,0.896
3619.9287,0.8
3620.026,0.492
3620.028,0.739
3620.2402,0.887
3620.4211,0.2
3620.4657,0.921
3620.8691,0.726
3620.8806,0.861
3620.9361,0.644
3620.9724,0.621
3621.0584,0.155
3621.1021,0.901
3621.195,0.824
3621.2087,0.563
3621.21,0.246
3621.219,0.717
3621.2644,0.553
3621.4533,0.421
3621.4605,0.976
3621.5857,0.492
3621.7187,0.9
3621.9788,0.382
3621.9975,0.856
3622.0032,0.973
3622.0657,0.154
3622.1506,0.691
3622.2409,0.236
3622.2617,0.923
3623.082,0.174
3623.1186,0.402
3623.1858,0.97
3623.4302,0.89
3623.4461,0.925
3623.5085,0.278
3623.773,0.941
3623.7805,0.885
3623.811,0.793
3623.86,0.335
3623.8926,0.249
3623.9269,0.591
3624.0447,0.831
3624.059,0.867
3624.112,0.877
3624.2799,0.924
3624.3079,0.91
3624.3369,0.668
3624.51,0.212
3624.725,0.838
3624.728,0.917
3624.729,0.857
3624.73,0.967
3624.732,0.977
3624.826,0.928
3624.8262,0.941
3624.8852,0.452
3624.9564,0.856
3625.1414,0.947
3625.6113,0.24
3625.7392,0.673
3625.7538,0.2
3626.0172,0.256
3626.0833,0.494
3626.1919,0.643
3626.2051,0.259
3626.7497,0.806
3627.0,0.174
3627.0562,0.843
3627.3402,0.619
3627.4416,0.716
3627.4649,0.156
3627.628,0.155
3627.7048,0.806
3627.7151,0.254
3627.7524,0.198
3627.8068,0.963
3627.962,0.206
3628.0915,0.912
3628.5935,0.731
3628.6003,0.199
3628.702,0.88
3628.8106,0.819
3628.83,0.197
3628.8919,0.248
3628.9106,0.586
3629.35,0.156
3629.731,0.863
3629.9003,0.803
3630.02,0.685
3630.2282,0.733
3630.24,0.384
3630.2698,0.345
3630.3473,0.945
3630.582,0.301
3630.6654,0.383
3630.742,0.979
3630.7521,0.902
3630.9781,0.865
3631.013,0.219
3631.0968,0.965
3631.14,0.163
3631.293,0.157
3631.3903,0.942
3631.461,0.884
3631.4629,0.987
3631.596,0.176
3631.671,0.836
3631.9505,0.265
3632.0384,0.96
3632.0999,0.424
3632.1594,0.79
3632.296,0.383
3632.5553,0.929
3632.8419,0.51
3632.9766,0.939
3633.0686,0.925
3633.1212,0.946
3633.1472,0.377
3633.3365,0.328
3633.4307,0.195
3633.488,0.332
3633.536,0.323
3633.6424,0.62
3633.8264,0.894
3633.8844,0.854
3633.9373,0.56
3634.1886,0.91
3634.27,0.501
3634.3278,0.94
3634.3962,0.885
3634.461,0.843
3634.5185,0.842
3634.598,0.173
3634.69,0.861
3634.6969,0.945
3634.714,0.756
3634.8651,0.551
3634.872,0.191
3634.928,0.325
3634.947,0.947
3634.947,0.919
3634.947,0.525
3634.947,0.79
3634.948,0.465
3635.003,0.208
3635.0142,0.871
3635.0323,0.291
3635.075,0.737
3635.1852,0.899
3635.2046,0.807
3635.279,0.7
3635.2848,0.477
3635.3401,0.861
3635.462,0.976
3635.5773,0.173
3635.7461,0.933
3635.8219,0.359
3636.1613,0.936
3636.1625,0.819
3636.2235,0.914
3636.2973,0.783
3636.444,0.549
3636.4806,0.884
3636.552,0.604
3636.587,0.853
3636.6489,0.9
3636.712,0.714
3636.7413,0.905
3636.8489,0.607
3636.981,0.179
3636.9938,0.931
3637.046,0.856
3637.08,0.168
3637.224,0.182
3637.2482,0.922
3637.318,0.701
3637.7326,0.839
3637.8651,0.93
3637.8936,0.2
3637.9645,0.795
3638.1568,0.883
3638.2384,0.862
3638.2962,0.967
3638.346,0.189
3638.3505,0.552
3638.894,0.17
3639.004,0.186
3639.246,0.203
3639.4442,0.839
3639.445,0.22
3639.5214,0.765
3639.568,0.433
3639.795,0.918
3640.088,0.169
3640.233,0.18
3640.25,0.167
3640.2803,0.206
3640.375,0.801
3640.3881,0.974
3640.637,0.474
3641.0238,0.876
3641.328,0.94
3641.3282,0.95
3641.3904,0.214
3641.4476,0.823
3641.465,0.774
3641.627,0.319
3641.634,0.799
3641.641,0.88
3641.7857,0.744
3641.827,0.876
3642.278,0.218
3642.3905,0.763
3642.4377,0.809
3642.5041,0.673
3642.6731,0.977
3642.694,0.265
3642.784,0.975
3642.8694,0.208
3643.182,0.847
3643.2042,0.726
3643.2974,0.198
3643.6229,0.952
3643.7149,0.93
3643.7931,0.893
3643.8125,0.906
3643.9423,0.734
3644.4129,0.918
3644.5834,0.848
3644.627,0.195
3644.6845,0.216
3644.6898,0.728
3644.7678,0.861
3644.7946,0.899
3644.853,0.211
3644.9956,0.525
3645.0035,0.611
3645.0596,0.768
3645.0748,0.92
3645.0952,0.457
3645.311,0.961
3645.4,0.785
3645.41,0.522
3645.4416,0.446
3645.4743,0.895
3645.4941,0.873
3645.5031,0.926
3645.5167,0.158
3645.618,0.155
3645.8199,0.943
3645.936,0.2
3646.0947,0.187
3646.0988,0.155
3646.195,0.64
3646.1961,0.879
3646.503,0.267
3646.7855,0.154
3646.836,0.31
3646.962,0.159
3646.9804,0.864
3647.0633,0.178
3647.0851,0.827
3647.3849,0.198
3647.3881,0.687
3647.4081,0.46
3647.4236,0.941
3647.5564,0.821
3647.6622,0.94
3647.8422,0.987
3647.8426,0.876
3647.948,0.155
3647.9825,0.817
3648.1377,0.248
3648.177,0.248
3648.2223,0.789
3648.24,0.154
3648.2546,0.202
3648.3101,0.443
3648.3436,0.797
3648.53,0.769
3648.7069,0.904
3648.785,0.218
3648.8146,0.571
3648.9195,0.201
3648.993,0.876
3649.0035,0.571
3649.3025,0.984
3649.3332,0.874
3649.3351,0.755
3649.5059,0.975
3649.6878,0.645
3649.8298,0.853
3649.9312,0.567
3650.0294,0.954
3650.0977,0.92
3650.18,0.213
3650.2695,0.848
3650.2787,0.967
3650.3584,0.372
3650.41,0.15
3650.4189,0.863
3650.479,0.182
3650.5349,0.89
3650.9707,0.891
3651.0339,0.768
3651.096,0.891
3651.1888,0.712
3651.2528,0.609
3651.4666,0.977
3651.581,0.152
3651.629,0.3
3651.657,0.209
3651.673,0.523
3651.795,0.958
3651.834,0.225
3651.904,0.338
3651.9172,0.842
3651.9647,0.356
3652.0893,0.153
3652.5434,0.947
3652.656,0.848
3653.052,0.288
3653.104,0.181
3653.3468,0.82
3653.349,0.818
3653.4942,0.979
3653.5004,0.785
3653.664,0.251
3653.7542,0.925
3653.9065,0.864
3653.9686,0.891
3654.381,0.177
3654.441,0.517
3654.5894,0.914
3654.624,0.497
3654.6369,0.16
3654.6709,0.859
3654.9972,0.849
3655.3444,0.467
3655.3521,0.753
3655.4647,0.944
3655.546,0.151
3655.844,0.42
3655.8595,0.211
3656.152,0.492
3656.2095,0.923
3656.224,0.822
3656.26,0.9
3656.349,0.857
3656.5361,0.198
3656.742,0.603
3656.964,0.836
3657.1326,0.918
3657.71,0.325
3657.8977,0.905
3657.9185,0.206
3657.943,0.359
3657.985,0.324
3658.0185,0.85
3658.0948,0.928
3658.1363,0.863
3658.1605,0.167
3658.5465,0.853
3659.1997,0.367
3659.225,0.183
3659.5164,0.963
3659.7333,0.669
3659.7605,0.926
3659.97,0.163
3660.325,0.855
3660.4,0.498
3660.4005,0.48
3660.4026,0.762
3660.445,0.212
