wave,depth
4625.0448,0.154
4629.29,0.307
4629.331,0.759
4634.07,0.66
4635.3169,0.434
4638.0095,0.153
4646.162,0.183
4647.4339,0.21
4648.652,0.261
4654.605,0.164
4656.9761,0.379
4657.2005,0.245
4663.704,0.243
4666.7495,0.524
4667.4531,0.291
4668.1339,0.187
4670.1698,0.249
4670.407,0.309
4672.3211,0.171
4673.1635,0.16
4678.8455,0.252
4702.9909,0.665
4707.2738,0.242
4708.6626,0.233
4709.0876,0.162
4714.4173,0.442
4722.153,0.155
4731.4476,0.64
4736.7726,0.413
4754.04,0.213
4756.5153,0.174
4762.37,0.212
4763.8833,0.223
4771.742,0.33
4775.898,0.156
4779.9793,0.52
4783.43,0.255
4786.5354,0.219
4789.6507,0.21
4798.5313,0.167
4805.0928,0.632
4810.528,0.221
4812.337,0.284
4823.52,0.286
4824.127,0.668
4836.229,0.285
4848.235,0.63
4854.8611,0.181
4855.413,0.195
4855.9041,0.156
4856.186,0.213
4859.7414,0.496
4860.202,0.245
4861.323,0.831
4864.326,0.565
4866.2711,0.178
4871.269,0.154
4871.3177,0.626
4872.1372,0.571
4874.0093,0.375
4876.399,0.525
4876.41,0.522
4876.473,0.29
4878.126,0.274
4878.2106,0.438
4883.6821,0.342
4884.607,0.224
4886.331,0.192
4888.6361,0.185
4890.7548,0.616
4891.4919,0.663
4900.1189,0.278
4903.3096,0.419
4910.3248,0.245
4910.5643,0.249
