wave,depth
3624.826,0.692
3624.8262,0.729
3624.8852,0.387
3625.1414,0.383
3627.7048,0.361
3628.702,0.34
3630.3473,0.377
3630.742,0.801
3630.7521,0.197
3631.0968,0.517
3631.461,0.677
3631.4629,0.785
3631.671,0.584
3632.0384,0.51
3632.296,0.287
3632.5553,0.285
3632.9766,0.258
3633.0686,0.257
3633.1212,0.614
3634.1886,0.347
3634.3278,0.356
3634.6969,0.517
3635.0142,0.179
3635.1852,0.185
3635.3401,0.502
3635.462,0.258
3635.7461,0.47
3636.1613,0.186
3636.2235,0.311
3636.6489,0.152
3636.7413,0.328
3636.9938,0.227
3637.2482,0.156
3637.8651,0.293
3638.2962,0.519
3639.795,0.265
3640.3881,0.574
3641.0238,0.185
3641.328,0.727
3641.3282,0.755
3642.6731,0.294
3642.784,0.779
3643.2042,0.384
3643.6229,0.439
3643.7149,0.227
3643.7931,0.161
3644.4129,0.286
3644.6898,0.383
3644.7946,0.184
3645.0748,0.218
3645.311,0.7
3645.5031,0.278
3645.8199,0.409
3646.9804,0.451
3647.3881,0.68
3647.4236,0.798
3647.8422,0.935
3647.8426,0.276
3647.9825,0.193
3648.7069,0.745
3648.8146,0.37
3648.993,0.261
3649.0035,0.165
3649.3025,0.646
3649.3332,0.206
3649.5059,0.878
3649.8298,0.363
3650.0294,0.837
3650.0977,0.818
3650.2695,0.309
3650.2787,0.843
3650.3584,0.731
3650.4189,0.459
3650.5349,0.418
3651.096,0.261
3651.4666,0.883
3651.673,0.473
3651.795,0.908
3651.9172,0.268
3653.4942,0.692
3653.7542,0.468
3653.9065,0.19
3653.9686,0.638
3654.9972,0.161
3655.4647,0.783
3656.2095,0.722
3656.26,0.505
3656.742,0.74
3657.1326,0.383
3657.8977,0.499
3658.1363,0.449
3658.1605,0.417
3659.5164,0.832
3659.7605,0.915
3660.278,0.151
3660.7718,0.276
3661.219,0.174
3661.3704,0.336
3662.2325,0.916
3662.256,0.213
3662.8331,0.681
3662.8364,0.569
3663.201,0.192
3663.2615,0.378
3663.404,0.244
3663.4514,0.476
3663.9605,0.168
3664.086,0.24
3664.095,0.571
3664.5368,0.66
3664.6107,0.801
3664.677,0.29
3664.7258,0.438
3664.9414,0.677
3665.9845,0.799
3666.095,0.335
3666.2415,0.641
3666.2862,0.197
3666.534,0.494
3667.2528,0.766
3667.682,0.399
3667.9859,0.691
3667.9946,0.335
3668.2095,0.455
3668.2126,0.182
3668.432,0.18
3669.1519,0.707
3669.239,0.222
3669.4125,0.584
3669.464,0.463
3669.5207,0.854
3669.6802,0.333
3670.0243,0.719
3670.0883,0.811
3670.43,0.434
3670.618,0.487
3670.8069,0.299
3671.264,0.415
3671.476,0.52
3671.685,0.16
3672.7072,0.228
3673.0827,0.634
3673.759,0.583
3674.0602,0.359
3674.144,0.642
3674.144,0.343
3674.4067,0.314
3674.714,0.659
3674.7633,0.596
3675.261,0.176
3676.3106,0.81
3676.363,0.638
3676.8725,0.287
3677.3055,0.759
3677.4534,0.839
3677.5033,0.587
3677.6276,0.868
3677.667,0.889
3677.8407,0.889
3677.882,0.868
3678.86,0.731
3678.9968,0.159
3679.353,0.693
3679.6775,0.822
3679.913,0.911
3680.1997,0.205
3680.3401,0.37
3680.3785,0.203
3680.657,0.605
3680.6996,0.215
3680.7844,0.818
3681.2246,0.702
3681.6438,0.38
3681.8722,0.279
3682.1671,0.703
3682.2104,0.862
3682.2441,0.858
3682.7375,0.297
3682.808,0.743
3683.0543,0.85
3683.5824,0.289
3683.6114,0.609
3683.6976,0.189
3684.1072,0.859
3684.1373,0.651
3684.223,0.744
3685.0514,0.184
3685.1813,0.957
3685.1962,0.96
3685.9968,0.864
3686.2578,0.583
3686.6198,0.3
3686.6732,0.636
3686.831,0.782
3687.0964,0.602
3687.4562,0.912
3687.6578,0.808
3688.41,0.153
3688.417,0.417
3688.4605,0.657
3688.801,0.803
3688.8655,0.202
3689.0091,0.227
3689.369,0.431
3689.4577,0.861
3689.4773,0.327
3689.8676,0.359
3689.9074,0.617
3690.4547,0.597
3690.7267,0.821
3691.555,0.813
3692.649,0.19
3693.0264,0.628
3694.0058,0.87
3694.1069,0.33
3694.1915,0.825
3695.0513,0.841
3695.0524,0.232
3695.1128,0.332
3696.3639,0.233
3697.152,0.835
3697.4252,0.825
3697.457,0.393
3697.5358,0.238
3697.9963,0.683
3698.0657,0.362
3698.152,0.704
3698.1569,0.287
3698.6027,0.558
3699.1387,0.596
3700.1245,0.171
3700.3462,0.603
3701.0858,0.871
3702.0292,0.67
3702.4918,0.264
3703.5476,0.648
3703.5839,0.792
3703.6907,0.778
3703.8212,0.644
3703.853,0.852
3704.014,0.176
3704.0604,0.196
3704.4607,0.844
3705.5654,0.918
3705.6977,0.333
3706.024,0.955
3706.2165,0.905
3707.0371,0.759
3707.0456,0.86
3707.4556,0.44
3707.5638,0.745
3707.8218,0.859
3707.9194,0.876
3708.6017,0.187
3709.2461,0.916
3709.266,0.648
3709.5336,0.758
3709.6654,0.455
3710.2872,0.911
3711.1185,0.195
3711.2224,0.751
3711.4079,0.729
3711.971,0.862
3712.8871,0.81
3712.93,0.896
3714.777,0.211
3715.172,0.873
3715.3996,0.64
3715.4638,0.872
3715.9111,0.653
3716.4418,0.85
3718.1508,0.35
3718.4063,0.712
3719.9344,0.945
3721.1844,0.286
3721.2716,0.588
3721.3931,0.675
3721.5023,0.793
3721.6001,0.57
3721.6362,0.922
3721.939,0.871
3722.0234,0.227
3722.489,0.433
3722.5627,0.917
3723.3708,0.238
3723.6023,0.533
3724.0841,0.65
3724.3768,0.848
3725.3056,0.494
3725.4908,0.345
3726.8961,0.35
3726.9261,0.84
3727.033,0.478
3727.092,0.82
3727.3412,0.861
3727.3755,0.389
3727.6187,0.913
3727.6734,0.591
3727.8088,0.797
3728.3417,0.53
3728.6675,0.533
3728.965,0.195
3729.8065,0.359
3730.3862,0.799
3730.4604,0.571
3730.946,0.675
3731.26,0.302
3731.3732,0.602
3732.3961,0.868
3732.7476,0.861
3733.1914,0.293
3733.3171,0.912
3734.368,0.872
3734.8635,0.943
3734.9585,0.157
3735.156,0.171
3735.3236,0.847
3736.0141,0.2
3736.81,0.62
3736.813,0.336
3736.9017,0.958
3737.1312,0.94
3737.5445,0.221
3738.3048,0.848
3738.3591,0.821
3738.5001,0.202
3739.227,0.189
3739.3138,0.234
3739.5227,0.776
3739.5955,0.234
3739.7784,0.218
3740.239,0.783
3741.0588,0.46
3741.5546,0.63
3741.6383,0.93
3742.1386,0.493
3742.5581,0.341
3742.6165,0.758
3743.3618,0.904
3743.3818,0.198
3743.4676,0.842
3743.573,0.363
3743.5972,0.316
3743.881,0.519
3744.1023,0.789
3744.5588,0.346
3745.4707,0.819
3745.4971,0.153
3745.5608,0.933
3745.7992,0.851
3745.8991,0.912
3745.966,0.554
3746.4747,0.161
3746.562,0.738
3746.9268,0.828
3746.9955,0.295
3747.5523,0.57
3748.0028,0.85
3748.209,0.281
3748.2618,0.924
3748.487,0.844
3748.4956,0.183
3748.6692,0.674
3748.8993,0.333
3748.9645,0.832
3748.988,0.233
3749.4848,0.938
3750.152,0.879
3750.4739,0.241
3750.5247,0.173
3750.8677,0.838
3751.2184,0.289
3751.59,0.671
3751.821,0.18
3752.4151,0.697
3752.8583,0.582
3753.6105,0.845
3754.5002,0.515
3754.5692,0.768
3754.6791,0.184
3755.5679,0.607
3756.0675,0.359
3756.9371,0.8
3757.4537,0.401
3757.661,0.169
3757.6849,0.913
3758.0254,0.229
3758.2326,0.931
3759.1543,0.466
3759.2914,0.959
3759.4624,0.805
3759.5807,0.179
3760.0493,0.833
3760.2208,0.505
3760.5316,0.798
3761.3206,0.958
3761.4082,0.456
3761.6724,0.455
3761.8446,0.406
3761.872,0.86
3761.9042,0.178
3762.2033,0.45
3762.892,0.537
3763.7299,0.282
3763.7886,0.924
3764.0961,0.626
3764.2081,0.848
3765.5383,0.875
3765.5849,0.618
3765.698,0.442
3766.0886,0.17
3766.6583,0.511
3766.815,0.388
3767.1914,0.917
3768.0266,0.635
3768.238,0.154
3769.4591,0.875
3769.9867,0.786
3770.301,0.537
3770.3799,0.258
3770.63,0.881
3770.9662,0.824
3772.9673,0.156
3773.6911,0.503
3774.3298,0.892
3774.6471,0.65
3774.8239,0.734
3775.571,0.818
3775.571,0.662
3776.0534,0.857
3776.4544,0.727
3776.5573,0.617
3777.0658,0.18
3777.449,0.41
3778.3145,0.234
3778.3435,0.488
3778.5088,0.645
3778.6961,0.418
3778.7931,0.766
3779.2009,0.497
3779.4158,0.252
3779.4534,0.5
3779.5075,0.238
3779.5701,0.592
3781.1861,0.477
3781.5115,0.38
3781.9029,0.26
3782.1127,0.154
3782.4478,0.22
3782.6092,0.16
3783.3429,0.847
3783.529,0.819
3783.533,0.666
3785.706,0.368
3785.7881,0.154
3785.9479,0.818
3786.1489,0.588
3786.1869,0.773
3786.3233,0.659
3786.6766,0.767
3787.1633,0.472
3787.2392,0.491
3787.8799,0.897
3788.6935,0.87
3789.1755,0.634
3789.3065,0.577
3789.569,0.27
3789.8161,0.407
