wave,depth
3558.6204,0.42
3559.1656,0.195
3559.449,0.497
3559.5032,0.647
3559.9205,0.325
3560.0675,0.234
3560.3393,0.232
3560.5897,0.536
3560.6968,0.619
3560.8926,0.62
3561.105,0.412
3561.5755,0.763
3561.7464,0.214
3561.7489,0.609
3561.7515,0.71
3561.893,0.523
3561.8936,0.641
3562.2583,0.297
3562.5934,0.28
3563.704,0.194
3564.1084,0.398
3564.5148,0.364
3564.5356,0.582
3564.5567,0.463
3564.7846,0.168
3564.9511,0.559
3565.2936,0.654
3565.3787,0.91
3565.415,0.19
3565.5736,0.571
3565.5815,0.743
3565.8267,0.339
3565.9669,0.749
3565.967,0.696
3566.0604,0.238
3566.1049,0.471
3566.1521,0.448
3566.1777,0.669
3566.3083,0.617
3566.371,0.674
3566.372,0.882
3566.372,0.854
3566.372,0.692
3566.372,0.768
3566.58,0.343
3567.0311,0.68
3567.3682,0.452
3567.5468,0.188
3567.696,0.85
3567.7383,0.408
3568.4324,0.545
3568.8227,0.62
3568.974,0.682
3569.0723,0.202
3569.376,0.773
3569.4949,0.718
3569.808,0.638
3570.0097,0.659
3570.0303,0.401
3570.0974,0.919
3570.254,0.864
3571.2236,0.57
3571.844,0.405
3571.852,0.649
3571.856,0.451
3571.86,0.789
3571.867,0.832
3571.9949,0.778
3572.468,0.814
3572.526,0.905
3572.5903,0.627
3572.74,0.318
3573.0518,0.511
3573.055,0.352
3573.3936,0.629
3573.5692,0.249
3573.637,0.317
3573.6847,0.392
3573.7315,0.834
3573.8288,0.702
3573.8885,0.741
3574.032,0.261
3574.2431,0.347
3574.3393,0.506
3574.3485,0.245
3574.8,0.278
3574.93,0.261
3574.9645,0.627
3575.113,0.663
3575.245,0.694
3575.359,0.708
3575.3695,0.721
3575.9762,0.656
3575.9842,0.449
3576.24,0.155
3576.34,0.889
3576.758,0.648
3576.7644,0.758
3576.853,0.719
3577.868,0.652
3577.9989,0.329
3578.1871,0.16
3578.211,0.194
3578.3822,0.593
3578.6721,0.607
3578.704,0.876
3579.827,0.29
3580.5329,0.174
3580.9212,0.396
3580.925,0.879
3581.1927,0.925
3581.6465,0.652
3581.8069,0.62
3581.928,0.177
3582.1994,0.724
3582.3183,0.554
3582.5642,0.27
3582.6837,0.357
3583.3245,0.67
3583.33,0.622
3583.5935,0.341
3583.6824,0.541
3583.9014,0.309
3584.1512,0.458
3584.3368,0.531
3584.5155,0.739
3584.6591,0.795
3584.7858,0.698
3584.9574,0.763
3584.961,0.232
3585.1587,0.581
3585.1897,0.586
3585.287,0.855
3585.3186,0.877
3585.492,0.781
3585.5688,0.516
3585.7051,0.854
3586.0044,0.671
3586.0059,0.242
3586.1033,0.767
3586.1126,0.777
3586.5159,0.409
3586.538,0.59
3586.7384,0.671
3586.9843,0.875
3587.1309,0.816
3587.1859,0.733
3587.1938,0.366
3587.2388,0.69
3587.3455,0.178
3587.423,0.66
3587.7521,0.745
3587.9273,0.694
3587.9322,0.582
3587.9369,0.19
3587.974,0.481
3588.314,0.267
3588.5264,0.656
3588.6088,0.732
3588.9172,0.683
3589.1046,0.768
3589.3507,0.187
3589.4516,0.711
3589.6035,0.335
3589.632,0.835
3589.7591,0.804
3590.0834,0.435
3590.474,0.835
3590.6517,0.162
3591.0003,0.302
3591.3467,0.424
3591.3476,0.343
3591.3984,0.628
3591.4831,0.425
3591.7094,0.391
3592.0216,0.807
3592.4702,0.228
3592.6,0.178
3592.6736,0.465
3592.6888,0.205
3592.8872,0.333
3592.8919,0.244
3593.0756,0.562
3593.3227,0.457
3593.333,0.766
3593.502,0.867
3594.632,0.768
3594.6742,0.326
3594.8716,0.663
3595.1089,0.364
3595.3014,0.648
3595.6733,0.185
3595.8637,0.336
3596.0465,0.873
3596.196,0.479
3596.5009,0.322
3597.0207,0.596
3597.0521,0.528
3597.699,0.412
3597.701,0.649
3597.702,0.457
3597.703,0.786
3597.704,0.83
3598.7135,0.152
3598.7173,0.464
3598.9802,0.437
3599.6248,0.665
3600.4732,0.316
3600.7324,0.833
3601.661,0.244
3601.9155,0.778
3602.0816,0.527
3602.0828,0.611
3602.271,0.208
3602.276,0.598
3602.28,0.699
3602.462,0.689
3602.5254,0.714
3602.6976,0.213
3602.7634,0.17
3603.203,0.782
3603.5667,0.333
3603.6147,0.728
3603.6806,0.442
3603.7727,0.8
3603.8175,0.632
3603.8274,0.651
3604.3717,0.549
3604.471,0.377
3604.6971,0.446
3605.2007,0.644
3605.344,0.856
3605.3709,0.46
3605.3999,0.393
3605.4474,0.16
3605.4524,0.796
3605.5003,0.761
3605.9838,0.183
3606.3744,0.216
3606.5334,0.521
3606.5992,0.54
3606.679,0.834
3606.7128,0.172
3606.7815,0.437
3606.8482,0.258
3607.0951,0.175
3607.369,0.169
3607.527,0.522
3608.1415,0.687
3608.4836,0.512
3608.5143,0.382
3608.8091,0.611
3608.8589,0.905
3609.3113,0.72
3609.3161,0.635
3609.3209,0.259
3609.478,0.154
3610.043,0.176
3610.1526,0.166
3610.1589,0.812
3610.2785,0.499
3610.292,0.438
3610.3388,0.213
3610.457,0.433
3610.46,0.658
3610.461,0.476
3610.462,0.791
3610.463,0.833
3610.6946,0.622
3611.0429,0.817
3611.4225,0.228
3611.4822,0.619
3611.6293,0.171
3611.889,0.505
3612.0683,0.733
3612.721,0.236
3612.728,0.52
3612.732,0.278
3612.736,0.736
3612.743,0.789
3612.9189,0.221
3612.9394,0.554
3613.098,0.678
3613.1237,0.485
3613.1448,0.548
3613.1787,0.707
3613.423,0.3
3613.4416,0.585
3613.4436,0.647
3613.445,0.177
3613.6059,0.485
3613.829,0.908
3614.112,0.631
3614.5556,0.432
3614.765,0.69
3614.7718,0.528
3614.8822,0.591
3615.1909,0.419
3615.6623,0.521
3616.1483,0.482
3616.3199,0.417
3616.5652,0.373
3617.1,0.234
3617.256,0.187
3617.3183,0.667
3617.4289,0.27
3617.7859,0.772
3617.9276,0.202
3617.9637,0.309
3618.2987,0.657
3618.3798,0.527
3618.3858,0.711
3618.5965,0.663
3618.62,0.203
3618.7675,0.908
3618.8113,0.26
3618.9312,0.297
3619.2688,0.393
3619.389,0.713
3619.39,0.791
3619.391,0.89
3619.391,0.867
3619.391,0.727
3619.7681,0.404
3619.9287,0.155
3620.2402,0.436
3620.4657,0.637
3620.8806,0.316
3621.1021,0.625
3621.195,0.245
3621.2087,0.401
3621.219,0.62
3621.2644,0.597
3621.4605,0.8
3621.7187,0.594
3621.9975,0.252
3622.0032,0.784
3622.1506,0.171
3622.2617,0.682
3623.1858,0.752
3623.4302,0.469
3623.4461,0.589
3623.773,0.675
3623.7805,0.349
3623.811,0.183
3624.0447,0.375
3624.059,0.41
3624.112,0.465
3624.2799,0.686
3624.3079,0.491
3624.728,0.162
3624.73,0.546
3624.732,0.672
3624.826,0.822
3624.8262,0.845
3624.8852,0.513
3625.1414,0.691
3626.7497,0.295
3627.0562,0.359
3627.7048,0.602
3627.8068,0.546
3628.0915,0.465
3628.5935,0.165
3628.702,0.642
3628.8106,0.2
3629.731,0.251
3629.9003,0.355
3630.02,0.293
3630.3473,0.688
3630.742,0.897
3630.7521,0.578
3630.9781,0.407
3631.0968,0.756
3631.3903,0.252
3631.461,0.794
3631.4629,0.907
3631.671,0.73
3632.0384,0.748
3632.1594,0.253
3632.296,0.417
3632.5553,0.641
3632.9766,0.639
3633.0686,0.626
3633.1212,0.802
3633.488,0.161
3633.8264,0.503
3633.8844,0.363
3633.994,0.154
3634.1886,0.65
3634.3278,0.676
3634.3962,0.504
3634.461,0.315
3634.5185,0.25
3634.6969,0.739
3634.947,0.442
3634.947,0.243
3635.0142,0.532
3635.1852,0.563
3635.3401,0.703
3635.462,0.679
3635.7461,0.712
3636.1613,0.598
3636.1625,0.231
3636.2235,0.64
3636.2973,0.281
3636.444,0.198
3636.4806,0.494
3636.587,0.33
3636.6489,0.536
3636.7413,0.639
3636.9938,0.617
3637.046,0.325
3637.2482,0.561
3637.7326,0.198
3637.8651,0.645
3638.1568,0.425
3638.2384,0.302
3638.2962,0.757
3639.4442,0.152
3639.5214,0.211
3639.795,0.617
3640.375,0.182
3640.3881,0.788
3641.0238,0.542
3641.328,0.844
3641.3282,0.861
3641.4476,0.201
3641.827,0.436
3642.4377,0.307
3642.6731,0.693
3642.784,0.886
3643.182,0.177
3643.2042,0.584
3643.6229,0.713
3643.7149,0.616
3643.7931,0.537
3643.8125,0.314
3643.9423,0.202
3644.4129,0.633
3644.5834,0.229
3644.6898,0.585
3644.7678,0.399
3644.7946,0.562
3645.0596,0.186
3645.0748,0.603
3645.311,0.844
3645.4,0.354
3645.4743,0.493
3645.4941,0.403
3645.5031,0.635
3645.8199,0.695
3646.195,0.347
3646.1961,0.195
3646.9804,0.694
3647.0851,0.294
3647.3881,0.711
3647.4236,0.824
3647.5564,0.38
3647.6622,0.381
3647.8422,0.946
3647.8426,0.645
3647.9825,0.496
3648.177,0.161
3648.2223,0.396
3648.3436,0.327
3648.53,0.272
3648.7069,0.793
3648.785,0.19
3648.8146,0.471
3648.9195,0.198
3648.993,0.633
3649.0035,0.356
3649.3025,0.846
3649.3332,0.588
3649.3351,0.249
3649.5059,0.883
3649.6878,0.241
3649.8298,0.656
3649.9312,0.152
3650.0294,0.844
3650.0977,0.82
3650.2695,0.633
3650.2787,0.854
3650.3584,0.635
3650.4189,0.697
3650.5349,0.706
3650.9707,0.212
3651.0339,0.281
3651.096,0.651
3651.1888,0.298
3651.4666,0.887
3651.673,0.49
3651.795,0.907
3651.9172,0.598
3652.5434,0.415
3652.656,0.424
3653.052,0.171
3653.3468,0.281
3653.349,0.311
3653.4942,0.833
3653.5004,0.392
3653.7542,0.748
3653.9065,0.538
3653.9686,0.762
3654.5894,0.299
3654.624,0.229
3654.6709,0.325
3654.9972,0.487
3655.3521,0.183
3655.4647,0.819
3655.844,0.197
3656.152,0.231
3656.2095,0.797
3656.224,0.359
3656.26,0.729
3656.349,0.438
3656.742,0.715
3657.1326,0.718
3657.8977,0.737
3658.0185,0.437
3658.0948,0.383
3658.1363,0.686
3658.155,0.163
3658.1605,0.338
3658.5465,0.363
3659.5164,0.844
3659.6439,0.171
3659.7333,0.19
3659.7605,0.902
3660.325,0.427
3660.4,0.221
3660.4005,0.212
3660.4026,0.201
3660.6286,0.248
3660.7718,0.6
3660.921,0.32
3661.35,0.151
3661.3622,0.424
3661.3704,0.349
3661.9428,0.542
3661.9473,0.354
3662.08,0.184
3662.127,0.223
3662.1588,0.457
3662.224,0.209
3662.2325,0.903
3662.621,0.2
3662.8331,0.774
3662.836,0.248
3662.8364,0.735
3663.201,0.537
3663.2615,0.698
3663.3984,0.442
3663.4514,0.744
3663.9605,0.527
3664.076,0.306
3664.086,0.742
3664.095,0.819
3664.1133,0.434
3664.245,0.226
3664.5368,0.787
3664.5376,0.165
3664.608,0.221
3664.6107,0.836
3664.6913,0.494
3664.7258,0.681
3664.9414,0.573
3665.9845,0.704
3666.095,0.175
3666.2415,0.783
3666.2862,0.541
3666.534,0.666
3666.635,0.274
3666.7628,0.353
3666.8072,0.425
3666.94,0.364
3667.2528,0.806
3667.4185,0.288
3667.422,0.174
3667.682,0.192
3667.9779,0.161
3667.9859,0.79
3667.9946,0.673
3668.2095,0.713
3668.2126,0.476
3668.432,0.381
3668.8891,0.364
3668.9632,0.289
3669.1519,0.798
3669.234,0.17
3669.237,0.494
3669.239,0.733
3669.4125,0.585
3669.464,0.215
3669.5207,0.857
3669.6802,0.672
3670.0243,0.802
3670.0883,0.827
3670.411,0.247
3670.421,0.686
3670.43,0.799
3670.618,0.701
3670.8069,0.689
3670.82,0.179
3671.205,0.191
3671.264,0.547
3671.476,0.246
3671.502,0.182
3671.6705,0.376
3671.685,0.523
3672.1156,0.257
3672.31,0.19
3672.458,0.313
3672.7072,0.638
3673.0827,0.756
3673.4179,0.254
3673.485,0.171
3673.6792,0.334
3673.759,0.282
3674.0405,0.429
3674.0602,0.788
3674.0655,0.656
3674.0703,0.221
3674.144,0.829
3674.144,0.77
3674.144,0.182
3674.144,0.356
3674.144,0.162
3674.4067,0.657
3674.6849,0.217
3674.714,0.766
3674.7633,0.771
3675.261,0.373
3675.2874,0.31
3675.4429,0.284
3675.6811,0.27
3675.7551,0.282
3676.3106,0.831
3676.313,0.227
3676.3551,0.186
3676.363,0.319
3676.4918,0.17
3676.5543,0.432
3676.627,0.182
3676.8063,0.26
3676.8725,0.652
3676.9506,0.19
3676.96,0.174
3677.3055,0.797
3677.4534,0.832
3677.5033,0.757
3677.6276,0.871
3677.667,0.86
3677.8407,0.861
3677.882,0.833
3678.2137,0.374
3678.8389,0.387
3678.8581,0.161
3678.86,0.811
3678.878,0.281
3678.9679,0.187
3678.9968,0.564
3679.161,0.151
3679.353,0.363
3679.6775,0.805
3679.913,0.931
3680.1997,0.239
3680.3401,0.678
3680.3785,0.542
3680.657,0.764
3680.6996,0.568
3680.7844,0.815
3680.9398,0.39
3681.2246,0.788
3681.6438,0.694
3681.8722,0.609
3682.0263,0.269
3682.0787,0.167
3682.09,0.16
3682.1671,0.795
3682.2104,0.864
3682.212,0.228
3682.2441,0.853
3682.662,0.191
3682.7375,0.643
3682.808,0.42
3683.0496,0.442
3683.0543,0.883
3683.5824,0.601
3683.6114,0.762
3683.6287,0.342
3683.6976,0.175
3684.1072,0.862
3684.1373,0.775
3684.223,0.641
3685.0514,0.189
3685.1813,0.953
3685.1962,0.955
3685.4957,0.361
3685.533,0.246
3685.765,0.294
3685.9968,0.865
3686.2578,0.776
3686.6198,0.608
3686.6732,0.535
3686.6887,0.308
3686.788,0.228
3686.831,0.488
3687.0964,0.782
3687.234,0.199
3687.238,0.185
3687.4562,0.926
3687.521,0.169
3687.6578,0.823
3688.0682,0.193
3688.401,0.208
3688.41,0.661
3688.417,0.785
3688.4605,0.773
3688.801,0.803
3688.8655,0.614
3689.0009,0.255
3689.0091,0.626
3689.0761,0.254
3689.3153,0.201
3689.369,0.703
3689.4577,0.859
3689.4773,0.672
3689.8676,0.679
3689.9074,0.743
3689.9138,0.284
3690.2794,0.153
3690.4547,0.757
3690.7141,0.167
3690.7267,0.817
3691.555,0.555
3692.2194,0.228
3692.6479,0.22
3692.649,0.407
3693.0264,0.769
3693.1098,0.243
3693.1224,0.218
3693.476,0.201
3693.6645,0.365
3693.7752,0.186
3693.9338,0.56
3694.0058,0.868
3694.1069,0.22
3694.1915,0.84
3694.81,0.247
3695.0513,0.838
3695.0524,0.625
3695.1128,0.293
3695.3349,0.262
3695.5146,0.288
3695.8647,0.193
3696.3639,0.337
3696.5491,0.246
3696.7536,0.152
3696.9079,0.28
3697.152,0.62
3697.4252,0.827
3697.457,0.537
3697.528,0.161
3697.5358,0.592
3697.733,0.153
3697.9963,0.58
3698.0263,0.379
3698.0657,0.665
3698.152,0.762
3698.1569,0.642
3698.6027,0.746
3698.7557,0.287
3699.1387,0.758
3699.8174,0.375
3700.1245,0.252
3700.3462,0.605
3700.5988,0.166
3700.9665,0.178
3701.0858,0.869
3701.1194,0.206
3701.123,0.361
3702.0292,0.784
3702.241,0.38
3702.4918,0.669
3703.4293,0.209
3703.5476,0.779
3703.5678,0.395
3703.5839,0.814
3703.6907,0.806
3703.819,0.225
3703.8212,0.775
3703.853,0.674
3704.014,0.509
3704.0604,0.679
3704.292,0.168
3704.4607,0.845
3704.6999,0.272
3705.2594,0.184
3705.5654,0.934
3705.6977,0.649
3706.024,0.946
3706.0719,0.324
3706.08,0.39
3706.1478,0.427
3706.2165,0.888
3707.0371,0.799
3707.0456,0.858
3707.309,0.297
3707.341,0.197
3707.4556,0.721
3707.5638,0.778
3707.8139,0.274
3707.8218,0.886
3707.9194,0.882
3708.6017,0.581
3708.8222,0.361
3709.181,0.198
3709.2461,0.928
3709.266,0.731
3709.3258,0.154
3709.5336,0.798
3709.6654,0.726
3709.929,0.16
3709.9562,0.232
3710.2872,0.908
3710.4707,0.213
3711.1185,0.275
3711.2224,0.803
3711.4079,0.79
3711.971,0.72
3712.3871,0.181
3712.704,0.172
3712.8871,0.767
3712.93,0.868
3713.3381,0.155
3713.54,0.152
3713.7006,0.291
3714.188,0.152
3714.777,0.407
3715.172,0.832
3715.3996,0.521
3715.4638,0.846
3715.5035,0.228
3715.9111,0.789
3716.366,0.17
3716.4418,0.847
3716.5195,0.191
3717.1847,0.205
3717.3911,0.298
3717.8296,0.25
3717.9483,0.158
3718.1508,0.423
3718.4063,0.792
3718.83,0.153
3718.92,0.284
3718.9261,0.286
3719.9344,0.951
3720.1689,0.22
3720.8272,0.161
3721.1844,0.634
3721.2716,0.772
3721.2723,0.289
3721.3931,0.79
3721.5023,0.809
3721.56,0.258
3721.6001,0.748
3721.6362,0.916
3721.939,0.754
3722.0234,0.608
3722.1315,0.205
3722.229,0.227
3722.486,0.223
3722.488,0.668
3722.489,0.785
3722.5627,0.933
3722.5696,0.29
3723.3708,0.214
3723.6023,0.571
3724.0021,0.167
3724.0841,0.689
3724.3731,0.255
3724.3768,0.852
3724.5684,0.409
3724.8195,0.401
3724.92,0.165
3724.941,0.175
3725.1523,0.298
3725.3056,0.365
3725.4908,0.66
3725.6442,0.163
3726.8287,0.172
3726.8961,0.695
3726.9261,0.838
3727.033,0.3
3727.092,0.823
3727.3412,0.833
3727.3755,0.304
3727.5283,0.361
3727.6187,0.926
3727.6734,0.762
3727.711,0.263
3727.8088,0.81
3728.0436,0.338
3728.3417,0.513
3728.6643,0.265
3728.6675,0.76
3728.891,0.207
3728.9212,0.345
3728.965,0.51
3729.722,0.228
3729.8065,0.759
3730.0112,0.284
3730.3045,0.399
3730.3136,0.166
3730.3862,0.821
3730.4604,0.761
3730.4779,0.417
3730.518,0.206
3730.5653,0.178
3730.577,0.168
3730.6074,0.363
3730.7493,0.197
3730.802,0.288
3730.8028,0.309
3730.946,0.797
3731.17,0.222
3731.26,0.414
3731.26,0.179
3731.3732,0.778
3731.6287,0.191
3731.9287,0.287
3731.94,0.301
3731.9693,0.252
3732.028,0.346
3732.3961,0.88
3732.3979,0.574
3732.6504,0.204
3732.7476,0.843
3732.751,0.169
3733.1914,0.684
3733.3171,0.933
3733.486,0.388
3734.368,0.788
3734.4652,0.19
3734.8635,0.951
3734.9585,0.479
3735.156,0.28
3735.3236,0.853
3735.535,0.244
3735.9264,0.292
3736.0141,0.311
3736.81,0.822
3736.813,0.759
3736.815,0.194
3736.817,0.354
3736.821,0.177
3736.8955,0.179
3736.9017,0.951
3737.1312,0.951
3737.5445,0.252
3738.06,0.186
3738.3048,0.851
3738.3591,0.78
3738.5001,0.531
3739.1152,0.625
3739.1198,0.17
3739.222,0.177
3739.225,0.472
3739.227,0.713
3739.3138,0.645
3739.5227,0.806
3739.5955,0.323
3739.7784,0.522
3740.0586,0.279
3740.0646,0.162
3740.239,0.81
3741.0588,0.78
3741.4739,0.33
3741.5546,0.652
3741.6383,0.923
3742.0722,0.208
3742.1386,0.701
3742.5581,0.674
3742.6165,0.806
3742.9461,0.427
3742.963,0.229
3743.1393,0.206
3743.2112,0.195
3743.3618,0.923
3743.3818,0.214
3743.4676,0.843
3743.47,0.291
3743.534,0.28
3743.573,0.67
3743.5972,0.433
3743.7765,0.464
3743.881,0.731
3744.082,0.183
3744.1006,0.386
3744.1023,0.815
3744.1635,0.241
3744.491,0.246
3744.5458,0.176
3744.5588,0.638
3745.3601,0.162
3745.4707,0.827
3745.4971,0.641
3745.5608,0.947
3745.7992,0.833
3745.8991,0.933
3745.966,0.615
3746.2423,0.396
3746.4747,0.567
3746.562,0.729
3746.709,0.188
3746.9268,0.836
3746.9955,0.658
3747.5523,0.731
3748.0028,0.815
3748.1732,0.189
3748.209,0.629
3748.2417,0.191
3748.2618,0.941
3748.2854,0.446
3748.3486,0.327
3748.487,0.78
3748.4956,0.505
3748.606,0.253
3748.6692,0.69
3748.8993,0.388
3748.9056,0.374
3748.9645,0.84
3748.988,0.603
3749.027,0.273
3749.043,0.28
3749.045,0.448
3749.4848,0.947
3749.9303,0.278
3750.152,0.802
3750.291,0.391
3750.301,0.169
3750.4739,0.237
3750.5247,0.22
3750.642,0.233
3750.6805,0.355
3750.8677,0.82
3751.0884,0.351
3751.2184,0.37
3751.59,0.751
3751.6281,0.181
3751.821,0.563
3752.4064,0.406
3752.4151,0.79
3752.4955,0.164
3752.8304,0.16
3752.8556,0.273
3752.8583,0.801
3752.9883,0.36
3753.1375,0.422
3753.3352,0.474
3753.6105,0.858
3753.633,0.396
3753.692,0.165
3754.5002,0.738
3754.5692,0.73
3754.6527,0.463
3754.6791,0.265
3755.1269,0.182
3755.5679,0.495
3755.822,0.168
3756.0675,0.71
3756.8694,0.222
3756.9371,0.811
3757.17,0.192
3757.306,0.205
3757.37,0.258
3757.4537,0.688
3757.661,0.501
3757.6849,0.903
3757.767,0.226
3758.0254,0.595
3758.046,0.259
3758.1106,0.389
3758.2089,0.195
3758.2326,0.943
3758.93,0.173
3759.0641,0.428
3759.08,0.401
3759.1543,0.698
3759.2914,0.954
3759.4624,0.722
3759.5807,0.493
3760.0493,0.846
3760.2208,0.568
3760.5316,0.829
3761.0622,0.274
3761.3206,0.954
3761.4082,0.731
3761.6724,0.467
3761.7166,0.263
3761.8446,0.443
3761.872,0.828
3761.9042,0.285
3762.2033,0.7
3762.2949,0.238
3762.6055,0.161
3762.6179,0.259
3762.892,0.38
3763.47,0.161
3763.5653,0.335
3763.7299,0.264
3763.7886,0.937
3764.0961,0.632
3764.115,0.157
3764.2081,0.86
3765.5383,0.879
3765.5849,0.627
3765.6451,0.319
3765.698,0.701
3766.0886,0.548
3766.585,0.153
3766.637,0.223
3766.6583,0.733
3766.815,0.553
3767.1914,0.932
3767.2673,0.202
3767.6215,0.205
3767.6356,0.292
3767.6784,0.151
3767.7039,0.205
3768.0266,0.79
3768.0423,0.277
3768.064,0.168
3768.238,0.471
3768.396,0.352
3768.7055,0.271
3768.733,0.227
3769.4591,0.843
3769.9867,0.811
3770.301,0.751
3770.3799,0.329
3770.4045,0.522
3770.63,0.806
3770.9662,0.808
3771.4898,0.45
3771.491,0.426
3771.6503,0.417
3772.5258,0.33
3772.5809,0.23
3772.9673,0.27
3773.3585,0.346
3773.6911,0.729
3773.8866,0.18
3774.3298,0.894
3774.4624,0.177
3774.6471,0.74
3774.6699,0.156
3774.8239,0.809
3774.8781,0.266
3775.5,0.179
3775.571,0.86
3775.571,0.827
3775.571,0.356
3775.571,0.644
3775.571,0.319
3775.8536,0.399
3776.0534,0.837
3776.4544,0.808
3776.5573,0.752
3776.7622,0.221
3777.0658,0.537
3777.3307,0.459
3777.449,0.712
3778.0571,0.216
3778.1621,0.195
3778.3145,0.617
3778.3435,0.557
3778.5088,0.77
3778.6804,0.162
3778.6961,0.73
