time_val,vrad_val,vrad_err
0.06458333333333334,-0.0022264863806171317,0.001
0.06527777777777778,-0.0008200145788975398,0.001
0.06597222222222222,-0.001180830636712629,0.001
0.06666666666666667,0.0017054484091670898,0.001
0.06736111111111111,0.0013657158208004957,0.001
0.06805555555555556,-0.0009683324920298755,0.001
0.06875,-0.0012371387534374295,0.001
0.06944444444444445,-0.0006138158321521344,0.001
0.07013888888888889,-0.001580703507167436,0.001
0.07083333333333333,0.00026747942023301873,0.001
0.07152777777777779,-0.0016471074271285579,0.001
0.07222222222222223,-0.0006318088698580611,0.001
0.07291666666666667,-0.00111493759890011,0.001
0.07361111111111111,0.0008871303315826607,0.001
0.07430555555555556,-0.0008959987867889953,0.001
0.075,-0.0020213997007872326,0.001
0.07569444444444445,-0.0006836352919048982,0.001
0.0763888888888889,-0.0022853364898268863,0.001
0.07708333333333334,-0.0005767692373664523,0.001
0.07777777777777778,-0.0014360454331724937,0.001
0.07847222222222222,-0.0031145597803486436,0.001
0.07916666666666666,-0.001913751259155303,0.001
0.07986111111111112,-0.0032946038692314777,0.001
0.08055555555555556,-0.005183150903765475,0.001
0.08125,-0.0037178161465242663,0.001
0.08194444444444444,-0.002588711956275331,0.001
0.08263888888888889,-0.0031938786647363413,0.001
0.08333333333333334,-0.0036089173481080126,0.001
0.08402777777777778,-0.002126019560069597,0.001
0.08472222222222223,-0.004078059666010648,0.001
0.08541666666666667,-0.0029886675760133433,0.001
0.08611111111111111,-0.0029165979422048345,0.001
0.08680555555555555,-0.0036732889517192575,0.001
0.08750000000000001,-0.0015533168500049541,0.001
0.08819444444444445,-0.0023153186309172596,0.001
0.08888888888888889,-0.0020629869236554327,0.001
0.08958333333333333,-0.003714447460362754,0.001
0.09027777777777778,-0.002788296541670076,0.001
0.09097222222222223,-0.002837824131574909,0.001
0.09166666666666667,-0.00021572930239417243,0.001
0.09236111111111112,-0.0014095185733359998,0.001
0.09305555555555556,-0.001019076741816082,0.001
0.09375,-0.0005463528185789188,0.001
0.09444444444444444,-0.003475756439678781,0.001
0.0951388888888889,-0.0026806280380558744,0.001
0.09583333333333334,-0.0008175294610699593,0.001
0.09652777777777778,-0.0029004979848711383,0.001
0.09722222222222222,-0.0036005837172113832,0.001
0.09791666666666667,-0.003522008792661791,0.001
0.09861111111111112,-0.0012703295223051708,0.001
0.09930555555555556,-0.003339310826237992,0.001
0.1,-0.0008902568256962535,0.001
0.10069444444444445,-0.0005094329725441103,0.001
0.10138888888888889,-7.564124166621904e-05,0.001
0.10208333333333333,-0.001254539808070871,0.001
0.10277777777777779,-0.0013270535879591873,0.001
0.10347222222222223,-0.0011909742992546447,0.001
0.10416666666666667,0.0006230981494854444,0.001
0.10486111111111111,-0.0018584471543296884,0.001
0.10555555555555556,-1.8988803535162834e-06,0.001
0.10625,0.0004160758318654964,0.001
0.10694444444444445,-0.0026981058670197565,0.001
0.1076388888888889,0.0007352718963183971,0.001
0.10833333333333334,-0.00013482121905243193,0.001
0.10902777777777778,0.0012737141602353896,0.001
0.10972222222222222,0.0004875230362060745,0.001
0.11041666666666668,-0.0011390115516918499,0.001
0.11111111111111112,-0.001581550854756481,0.001
0.11180555555555556,-0.003100098811102885,0.001
0.1125,-0.0035351366307045306,0.001
0.11319444444444444,0.000794247411390532,0.001
0.11388888888888889,-0.0006999663019090322,0.001
0.11458333333333334,-0.003132486477599683,0.001
0.11527777777777778,-0.0006641204953797506,0.001
0.11597222222222223,0.0012609871375673515,0.001
0.11666666666666667,-0.0004848034496943047,0.001
0.11736111111111111,-1.2375059114655895e-05,0.001
0.11805555555555557,0.0009552203502573417,0.001
0.11875000000000001,-0.0022812755385924754,0.001
0.11944444444444445,-0.0039740519142973255,0.001
0.12013888888888889,-0.0032330331727649254,0.001
0.12083333333333333,1.410747001151947e-05,0.001
0.12152777777777778,-0.001066561147292472,0.001
0.12222222222222223,-9.668718936489185e-05,0.001
0.12291666666666667,-0.0020829254442375545,0.001
0.12361111111111112,-0.0018652215065708892,0.001
0.12430555555555556,5.552037793575161e-05,0.001
0.125,6.901684309291339e-05,0.001
0.12569444444444444,0.00011046082312244959,0.001
0.12638888888888888,-0.0008050827801281153,0.001
0.12708333333333333,-0.000902494847181384,0.001
0.1277777777777778,-0.0005220952670607313,0.001
0.12847222222222224,-0.0010708008503531286,0.001
0.12916666666666668,0.0018224405199012128,0.001
0.12986111111111112,0.0009205754767246249,0.001
0.13055555555555556,-0.0006537783732735659,0.001
0.13125,-0.0025688339391494908,0.001
0.13194444444444445,7.593161720995741e-05,0.001
0.1326388888888889,0.002655799645109576,0.001
0.13333333333333333,0.0016519111277191825,0.001
0.13402777777777777,-0.0006409416073001285,0.001
0.13472222222222222,-0.0022044151759394847,0.001
0.13541666666666669,0.0006185763527719209,0.001
0.13611111111111113,0.0012048483242982828,0.001
0.13680555555555557,-0.000600139745923982,0.001
0.1375,-0.00020876176541813617,0.001
0.13819444444444445,0.0025216942153587127,0.001
0.1388888888888889,0.0011927175376304873,0.001
0.13958333333333334,0.0013371706108155964,0.001
0.14027777777777778,0.0004913562800917069,0.001
0.14097222222222222,-0.0009699324052996987,0.001
0.14166666666666666,-0.0014002809660402567,0.001
0.1423611111111111,-0.00048027861739479186,0.001
0.14305555555555557,6.073684422909205e-05,0.001
0.14375000000000002,-0.00026949416300076903,0.001
0.14444444444444446,0.00019345597179518895,0.001
0.1451388888888889,0.0008248184608256389,0.001
0.14583333333333334,0.001490994078830237,0.001
0.14652777777777778,0.0007475783329839985,0.001
0.14722222222222223,3.706574911748644e-05,0.001
0.14791666666666667,-0.00021011066218007022,0.001
0.1486111111111111,0.0012904252972848864,0.001
0.14930555555555555,0.0009882436700989143,0.001
0.15,0.0008639240802121779,0.001
0.15069444444444444,-0.00018344066994312424,0.001
0.1513888888888889,8.556717694697109e-05,0.001
0.15208333333333335,-0.002216909350009397,0.001
0.1527777777777778,-0.0013021043786332312,0.001
0.15347222222222223,0.0002937299749640391,0.001
0.15416666666666667,0.0017221312578395572,0.001
0.15486111111111112,-0.0003726523453219488,0.001
0.15555555555555556,-0.0022561238734748667,0.001
0.15625,-0.0015655014460695075,0.001
0.15694444444444444,0.0026271968834588938,0.001
0.15763888888888888,0.0025864004481573294,0.001
0.15833333333333333,-0.0008548982762406074,0.001
0.1590277777777778,-0.0021081460450283547,0.001
0.15972222222222224,-0.001023514270163191,0.001
0.16041666666666668,-0.0003736895698720018,0.001
0.16111111111111112,-0.0003620862080257291,0.001
0.16180555555555556,-0.0009178974575419681,0.001
0.1625,-0.0005081945398472353,0.001
0.16319444444444445,-0.0018910511411705726,0.001
0.1638888888888889,0.0006092233888032549,0.001
0.16458333333333333,-0.001307837665391299,0.001
0.16527777777777777,0.0002874994311732812,0.001
0.16597222222222222,-0.0009506142346479008,0.001
0.16666666666666669,-0.003489359973993813,0.001
0.16736111111111113,0.0003463483257430501,0.001
0.16805555555555557,-0.0007135707119404932,0.001
0.16875,-0.00025445898347279457,0.001
0.16944444444444445,-0.0011359160232658292,0.001
0.1701388888888889,-0.0003046187887868181,0.001
0.17083333333333334,0.0006911356805587829,0.001
0.17152777777777778,0.001152945781144866,0.001
0.17222222222222222,-0.0005235705157643044,0.001
0.17291666666666666,0.0016804199484727741,0.001
0.1736111111111111,0.003431608331018868,0.001
0.17430555555555557,0.0012850789915624782,0.001
0.17500000000000002,0.0011245028599759857,0.001
0.17569444444444446,5.4621567585054075e-05,0.001
0.1763888888888889,1.2055540936233597e-05,0.001
0.17708333333333334,0.0017303826476106348,0.001
0.17777777777777778,0.00102014953113551,0.001
0.17847222222222223,-0.00015738952618331043,0.001
0.17916666666666667,-0.0012392039647807446,0.001
0.1798611111111111,-0.0004812126990241623,0.001
0.18055555555555555,0.0010796132197699064,0.001
0.18125,0.0006575918593853457,0.001
0.18194444444444446,-0.001835740612528882,0.001
0.1826388888888889,-0.0014363955052146531,0.001
0.18333333333333335,0.00026468282900792993,0.001
0.1840277777777778,0.00196595360125122,0.001
0.18472222222222223,-0.0011985407265569935,0.001
0.18541666666666667,0.0017453984496994678,0.001
0.18611111111111112,0.00022345057699113427,0.001
0.18680555555555556,-0.000552701149583034,0.001
0.1875,-0.00022258940883571586,0.001
0.18819444444444444,0.0020312628624827127,0.001
0.18888888888888888,-0.00024726339581544916,0.001
0.18958333333333335,0.0012109781254493693,0.001
0.1902777777777778,0.0005142747950799769,0.001
0.19097222222222224,0.0011913959080002636,0.001
0.19166666666666668,0.0015032794740714739,0.001
0.19236111111111112,-0.0010900437326568245,0.001
0.19305555555555556,0.00011884249504666748,0.001
0.19375,0.0014952547246120259,0.001
0.19444444444444445,-3.232106717469081e-05,0.001
0.1951388888888889,-0.0004797878286428247,0.001
0.19583333333333333,-0.00047989193630282805,0.001
0.19652777777777777,-0.0019396738738460461,0.001
0.19722222222222224,-0.00295181950231441,0.001
0.19791666666666669,0.0010410516279532906,0.001
0.19861111111111113,7.609599351626962e-05,0.001
0.19930555555555557,-0.00014032134534084674,0.001
0.2,0.0009228172736693149,0.001
0.20069444444444445,-0.0012229822354027976,0.001
0.2013888888888889,0.00012987330449403954,0.001
0.20208333333333334,0.0012031616619710393,0.001
0.20277777777777778,0.0009968388892133083,0.001
0.20347222222222222,0.0008260813834488101,0.001
0.20416666666666666,-0.0011982814993254033,0.001
0.20486111111111113,-0.002194119817801349,0.001
0.20555555555555557,4.651938416092125e-05,0.001
0.20625000000000002,0.0005822467949872499,0.001
0.20694444444444446,-0.0005743255877107075,0.001
0.2076388888888889,-0.00039321824431405415,0.001
0.20833333333333334,0.00034398701782208113,0.001
0.20902777777777778,0.0018377738260561692,0.001
0.20972222222222223,-0.0015895611604831343,0.001
0.21041666666666667,-0.0003026478171752093,0.001
0.2111111111111111,-0.002930305674984291,0.001
0.21180555555555555,0.0001208919514398639,0.001
0.2125,-0.0017104059325597568,0.001
0.21319444444444446,-0.0026292589911847152,0.001
0.2138888888888889,-0.003591954193515572,0.001
0.21458333333333335,9.960478988505266e-05,0.001
0.2152777777777778,-0.00028240562239940833,0.001
0.21597222222222223,-0.0052018352875430615,0.001
0.21666666666666667,-0.003230798369393326,0.001
0.21736111111111112,-0.00019790947501993974,0.001
0.21805555555555556,0.002157252836742482,0.001
0.21875,0.0008472352193070998,0.001
0.21944444444444444,-0.0019583343640841144,0.001
0.22013888888888888,-0.001614859888222721,0.001
0.22083333333333335,0.0011622182714418061,0.001
0.2215277777777778,-0.0008675686053869259,0.001
0.22222222222222224,0.0005957339355810103,0.001
0.22291666666666668,0.0015884290009306945,0.001
0.22361111111111112,0.0006735730308718817,0.001
0.22430555555555556,-0.00048355817906220835,0.001
0.225,-0.00012147915733649894,0.001
0.22569444444444445,0.001029867902520332,0.001
0.2263888888888889,-0.0015678896287348023,0.001
0.22708333333333333,-0.0012351281929006458,0.001
0.22777777777777777,0.0015233268654940872,0.001
0.22847222222222224,0.001242266872741404,0.001
0.22916666666666669,0.0003946113815241752,0.001
0.22986111111111113,-0.0008636881669320521,0.001
0.23055555555555557,-0.0006462430586917538,0.001
0.23125,-0.001809174406276238,0.001
0.23194444444444445,-0.0010791267002437733,0.001
0.2326388888888889,0.0009569791789085944,0.001
0.23333333333333334,-0.0006360128323952832,0.001
0.23402777777777778,-0.0009805425934002845,0.001
0.23472222222222222,0.0007589892140561365,0.001
0.23541666666666666,0.0027910319452813396,0.001
0.23611111111111113,0.0006194391555541279,0.001
0.23680555555555557,-0.00024808837413244127,0.001
0.23750000000000002,-3.507061960373823e-05,0.001
0.23819444444444446,0.00016684175950887486,0.001
0.2388888888888889,-0.0002227041226902669,0.001
0.23958333333333334,0.0016758200963304742,0.001
0.24027777777777778,0.0014255806415981085,0.001
0.24097222222222223,-0.001088308544314877,0.001
0.24166666666666667,0.0007606666622750834,0.001
0.2423611111111111,0.0033760844838567,0.001
0.24305555555555555,0.003475743792888,0.001
0.24375000000000002,0.0001310509852453482,0.001
0.24444444444444446,-0.0022164991581102435,0.001
0.2451388888888889,-0.0026473010126948277,0.001
0.24583333333333335,0.0006137798895487776,0.001
0.2465277777777778,0.001715483659158038,0.001
0.24722222222222223,0.0005517696403849308,0.001
0.24791666666666667,-0.00019900431422948197,0.001
0.24861111111111112,-0.00021415519994571008,0.001
0.24930555555555556,-0.0025112178635366316,0.001
0.25,-0.002735728911741194,0.001
0.25069444444444444,-0.0002510821506850426,0.001
0.2513888888888889,-0.0009051460584851096,0.001
0.2520833333333333,-0.0008435920843432635,0.001
0.25277777777777777,-0.00016819027792300197,0.001
0.2534722222222222,0.001166746145438898,0.001
0.25416666666666665,-0.0006892575264995124,0.001
0.2548611111111111,-0.0020644800887573735,0.001
0.2555555555555556,-0.00046303519795486706,0.001
0.25625000000000003,-0.0005808141137009981,0.001
0.2569444444444445,0.0025311575334303143,0.001
0.2576388888888889,0.0014511081986559387,0.001
0.25833333333333336,0.00012816742240491898,0.001
0.2590277777777778,-0.001038879748727016,0.001
0.25972222222222224,4.0534189376875565e-05,0.001
0.2604166666666667,0.0014477128166146076,0.001
0.2611111111111111,0.002091915548670777,0.001
0.26180555555555557,7.49827408711586e-05,0.001
0.2625,0.00022526204075450226,0.001
0.26319444444444445,0.00211093452937366,0.001
0.2638888888888889,0.002671110539702163,0.001
0.26458333333333334,-0.0014380423042700432,0.001
0.2652777777777778,-0.0021618015316548327,0.001
0.2659722222222222,-0.00040324659719975347,0.001
0.26666666666666666,0.0016318103235822721,0.001
0.2673611111111111,0.0015058353420970868,0.001
0.26805555555555555,0.00019199025503336504,0.001
0.26875,-0.0003305386500163867,0.001
0.26944444444444443,0.0013569204749327814,0.001
0.2701388888888889,0.0013780957143449029,0.001
0.27083333333333337,0.0009071388861841191,0.001
0.2715277777777778,0.0007028317669984505,0.001
0.27222222222222225,-0.0016269045774650452,0.001
0.2729166666666667,-0.0009416136072419948,0.001
0.27361111111111114,0.0027048973186581168,0.001
0.2743055555555556,0.0014768415646363303,0.001
0.275,-0.0009910471721235477,0.001
0.27569444444444446,-0.0009372169934504087,0.001
0.2763888888888889,0.00018219074476404738,0.001
0.27708333333333335,0.0018649369598422011,0.001
0.2777777777777778,0.002997247944029567,0.001
0.27847222222222223,-0.0005451332858091286,0.001
0.2791666666666667,3.522866488871915e-05,0.001
0.2798611111111111,0.0007558989625309207,0.001
0.28055555555555556,0.0003473751364058816,0.001
0.28125,0.0019429656231285813,0.001
0.28194444444444444,0.0008930771752363471,0.001
0.2826388888888889,-4.1027516293121074e-05,0.001
0.2833333333333333,0.0007225873369943532,0.001
0.28402777777777777,0.0007293104767426535,0.001
0.2847222222222222,0.002653779361480659,0.001
0.28541666666666665,0.002576508474724799,0.001
0.28611111111111115,0.00020188793870302784,0.001
0.2868055555555556,-0.000504729719240505,0.001
0.28750000000000003,-0.0019476469857040049,0.001
0.2881944444444445,0.00023074933263834258,0.001
0.2888888888888889,0.000857254219746461,0.001
0.28958333333333336,-0.000529854950990229,0.001
0.2902777777777778,-0.0018196223349237735,0.001
0.29097222222222224,0.0009728342761115564,0.001
0.2916666666666667,-0.0007506399791204259,0.001
0.2923611111111111,0.0014402731608924222,0.001
0.29305555555555557,-0.002350252298159376,0.001
0.29375,-0.0008101375215954464,0.001
0.29444444444444445,-0.0009772334181167497,0.001
0.2951388888888889,-6.8610518506741864e-06,0.001
0.29583333333333334,0.0008833803884972498,0.001
0.2965277777777778,0.0017347195441975302,0.001
0.2972222222222222,0.00044980675862498637,0.001
0.29791666666666666,0.0006644172940635035,0.001
0.2986111111111111,-0.0008284381144690262,0.001
0.29930555555555555,0.001581794000863626,0.001
0.3,0.0009082392926932699,0.001
0.30069444444444443,0.0008552095811552687,0.001
0.3013888888888889,0.002893283774072503,0.001
0.30208333333333337,-0.0006591305743847376,0.001
0.3027777777777778,-0.0007547738228535428,0.001
0.30347222222222225,0.0028201048242718126,0.001
0.3041666666666667,-0.00028472670297732144,0.001
0.30486111111111114,0.001509571156028917,0.001
0.3055555555555556,-0.0007535698118135144,0.001
0.30625,0.0022275961273231443,0.001
0.30694444444444446,0.0021989371474378026,0.001
0.3076388888888889,0.0005804848775421303,0.001
0.30833333333333335,0.0010895821713114806,0.001
0.3090277777777778,-0.0010433969918684852,0.001
0.30972222222222223,9.164274534342453e-05,0.001
0.3104166666666667,0.0015505669742620735,0.001
0.3111111111111111,0.002371965240928718,0.001
0.31180555555555556,0.0014348130355111464,0.001
0.3125,0.001934279916817294,0.001
0.31319444444444444,0.00043062112869567625,0.001
0.3138888888888889,0.0021371722161138505,0.001
0.3145833333333333,0.002765023332045569,0.001
0.31527777777777777,0.00040108554190910345,0.001
0.3159722222222222,-6.504667450348849e-05,0.001
0.31666666666666665,-0.0006822132132476557,0.001
0.31736111111111115,0.002305554140985629,0.001
0.3180555555555556,0.0024536113051428434,0.001
0.31875000000000003,0.0013791964426785614,0.001
0.3194444444444445,-0.00027409499595406744,0.001
0.3201388888888889,0.000530405071296359,0.001
0.32083333333333336,0.002656572695788139,0.001
0.3215277777777778,0.0011262880904308646,0.001
0.32222222222222224,0.0031700124482667283,0.001
0.3229166666666667,0.0018618581501150385,0.001
0.3236111111111111,0.0005192382654615703,0.001
0.32430555555555557,0.0010946617849407919,0.001
0.325,0.0022354905050173306,0.001
0.32569444444444445,0.0014795274070817108,0.001
0.3263888888888889,7.405668752049417e-05,0.001
0.32708333333333334,0.0012831593467050153,0.001
0.3277777777777778,0.0008657037095114845,0.001
0.3284722222222222,-0.0005247808486617989,0.001
0.32916666666666666,0.0016294491609667736,0.001
0.3298611111111111,0.0011684930774547187,0.001
0.33055555555555555,-0.0009523602119618403,0.001
0.33125,-0.0007143469712333809,0.001
0.33194444444444443,0.0008276000717208287,0.001
0.33263888888888893,0.00033893230690496196,0.001
0.33333333333333337,-0.0012209982372390837,0.001
0.3340277777777778,0.00022748580570155239,0.001
0.33472222222222225,0.00024930035145054595,0.001
0.3354166666666667,-0.0021727941272688756,0.001
0.33611111111111114,0.0026716717964729245,0.001
0.3368055555555556,-0.00021366162650910436,0.001
0.3375,0.0009815266611242863,0.001
0.33819444444444446,5.8747286995537685e-05,0.001
0.3388888888888889,0.0004503791151497219,0.001
0.33958333333333335,0.0003913289678867748,0.001
0.3402777777777778,0.0005860052850505062,0.001
0.34097222222222223,-0.0011607290996371732,0.001
0.3416666666666667,0.00030890042580658094,0.001
0.3423611111111111,0.0018700305014549162,0.001
0.34305555555555556,0.003967758140779168,0.001
0.34375,-0.0007979589485367661,0.001
0.34444444444444444,6.929295314099916e-05,0.001
0.3451388888888889,0.00042682486058673395,0.001
0.3458333333333333,0.002275637533100788,0.001
0.34652777777777777,-0.0007711358915822504,0.001
0.3472222222222222,0.0007238005527412915,0.001
0.3479166666666667,0.0004457448249499901,0.001
0.34861111111111115,0.00036342173576297545,0.001
0.3493055555555556,0.0007693160322135526,0.001
0.35000000000000003,0.000554702740585352,0.001
0.3506944444444445,-0.001260653050930463,0.001
0.3513888888888889,0.0013889911872997467,0.001
0.35208333333333336,-0.0005749024115144473,0.001
0.3527777777777778,0.00022400708094768776,0.001
0.35347222222222224,0.0010932516155626897,0.001
0.3541666666666667,0.0012065208565997677,0.001
0.3548611111111111,-0.0004495296096491947,0.001
0.35555555555555557,0.0006949524797685449,0.001
0.35625,0.002318753585849543,0.001
0.35694444444444445,0.0011946435489663643,0.001
0.3576388888888889,-0.0008246755564362332,0.001
0.35833333333333334,0.002984100838508955,0.001
0.3590277777777778,-0.00011645303459244867,0.001
0.3597222222222222,0.0020201020024939766,0.001
0.36041666666666666,-0.0002924620052792329,0.001
0.3611111111111111,0.0006226772710472356,0.001
0.36180555555555555,0.0030003138795948953,0.001
0.3625,0.0012741714177983874,0.001
0.36319444444444443,0.0023492332472316454,0.001
0.36388888888888893,0.0008775742787024231,0.001
0.36458333333333337,0.0010361267132720528,0.001
0.3652777777777778,-0.0021760998349658937,0.001
0.36597222222222225,0.00044849472374447854,0.001
0.3666666666666667,0.001047897717863384,0.001
0.36736111111111114,6.063796742710934e-05,0.001
0.3680555555555556,4.336297400044759e-05,0.001
0.36875,0.0016058172550418748,0.001
0.36944444444444446,0.00042337361534920497,0.001
0.3701388888888889,-0.0004718362663652755,0.001
0.37083333333333335,0.00025522523861939777,0.001
0.3715277777777778,-0.00010329978703135778,0.001
0.37222222222222223,-0.0018463746171273959,0.001
0.3729166666666667,-0.0025978787794599667,0.001
0.3736111111111111,-0.0006471775074730604,0.001
0.37430555555555556,0.0008636465217093182,0.001
0.375,0.0017123712186725775,0.001
0.37569444444444444,0.0007472403995772022,0.001
0.3763888888888889,0.00028916388867435236,0.001
0.3770833333333333,-0.0015194478479345478,0.001
0.37777777777777777,0.0008837454256696317,0.001
0.3784722222222222,-0.00012990519077033148,0.001
0.3791666666666667,-0.00016892592153668772,0.001
0.37986111111111115,0.00011612577097557149,0.001
0.3805555555555556,-0.00020770293807866646,0.001
0.38125000000000003,-0.0008952826602303086,0.001
0.3819444444444445,0.0006493429750170007,0.001
0.3826388888888889,-0.0008448022196127019,0.001
0.38333333333333336,0.0014989696057890324,0.001
0.3840277777777778,0.001282355009462895,0.001
0.38472222222222224,0.0011299806948994722,0.001
0.3854166666666667,0.0015279481732177822,0.001
0.3861111111111111,-0.0006219971143909742,0.001
0.38680555555555557,0.00021084069328701428,0.001
0.3875,0.0002990478430779535,0.001
0.38819444444444445,0.0003799388792437104,0.001
0.3888888888888889,-0.0019241761335010278,0.001
0.38958333333333334,-0.000699083807702134,0.001
0.3902777777777778,0.0017233880185946245,0.001
0.3909722222222222,7.585157210538999e-05,0.001
0.39166666666666666,0.0013827730433912141,0.001
0.3923611111111111,-0.001227033693474561,0.001
0.39305555555555555,-0.0013760632404580559,0.001
0.39375,0.00010679520292790454,0.001
0.3944444444444445,0.002291982497730935,0.001
0.39513888888888893,0.00015034846691703847,0.001
0.39583333333333337,-0.00039481552373216557,0.001
0.3965277777777778,-0.0034310833989889223,0.001
0.39722222222222225,-0.0009265661869761392,0.001
0.3979166666666667,0.002129690031819475,0.001
0.39861111111111114,0.0032881259100573266,0.001
0.3993055555555556,0.0011909217399027833,0.001
0.4,-0.0002996139341852868,0.001
0.40069444444444446,-0.0005137017783709485,0.001
0.4013888888888889,0.0009146123340284424,0.001
0.40208333333333335,0.0036919769195139273,0.001
0.4027777777777778,0.0009551129926663129,0.001
0.40347222222222223,0.0009330027114670624,0.001
0.4041666666666667,-0.002824976936584455,0.001
0.4048611111111111,0.0027528850026244367,0.001
0.40555555555555556,0.002635521755919896,0.001
0.40625,0.0018391461747573458,0.001
0.40694444444444444,-0.0014164536797326706,0.001
0.4076388888888889,0.001532191082369501,0.001
0.4083333333333333,0.001378012890603748,0.001
0.40902777777777777,0.0034673524056538425,0.001
0.40972222222222227,-0.0002585198601175459,0.001
0.4104166666666667,-0.0010759916252761263,0.001
0.41111111111111115,-0.00043196503763174394,0.001
0.4118055555555556,0.0022177135437618373,0.001
0.41250000000000003,0.0019178291747890507,0.001
0.4131944444444445,-0.001811654502849412,0.001
0.4138888888888889,-0.002084799925441992,0.001
0.41458333333333336,0.0010649995067265963,0.001
0.4152777777777778,-0.00020859980910685092,0.001
0.41597222222222224,-0.00119510859848776,0.001
0.4166666666666667,0.0007169083823555282,0.001
0.4173611111111111,0.00042727746680117605,0.001
0.41805555555555557,0.002190122557796096,0.001
0.41875,0.002024988837000035,0.001
0.41944444444444445,-0.0006720632402896852,0.001
0.4201388888888889,0.000388029629522715,0.001
